series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	554	170.4755673	-43.98721568	NZL	New Zealand	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	554	170.4755673	-43.98721568	NZL	New Zealand	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			31.58	31.58	2016	31.58	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	554	170.4755673	-43.98721568	NZL	New Zealand	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			68.42	68.42	2016	68.42	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	558	-85.03060315	12.84210839	NIC	Nicaragua	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	562	9.400167877	17.42143036	NER	Niger	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	562	9.400167877	17.42143036	NER	Niger	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	562	9.400167877	17.42143036	NER	Niger	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	562	9.400167877	17.42143036	NER	Niger	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	566	8.097363256	9.585789025	NGA	Nigeria	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			36.28	36.28	2016	36.28	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	566	8.097363256	9.585789025	NGA	Nigeria	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			11.01	11.01	2016	11.01	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	566	8.097363256	9.585789025	NGA	Nigeria	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			44.35	44.35	2016	44.35	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	566	8.097363256	9.585789025	NGA	Nigeria	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			8.36	8.36	2016	8.36	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	570	-169.8601693	-19.05000475	NIU	Niue	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	570	-169.8601693	-19.05000475	NIU	Niue	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	570	-169.8601693	-19.05000475	NIU	Niue	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	570	-169.8601693	-19.05000475	NIU	Niue	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	574	167.9515548	-29.03230018	NFK	Norfolk Island	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	578	11.47846389	61.34311134	NOR	Norway	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			4.58	4.58	2016	4.58	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	578	11.47846389	61.34311134	NOR	Norway	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			5.73	5.73	2016	5.73	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	578	11.47846389	61.34311134	NOR	Norway	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			39.69	39.69	2016	39.69	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	578	11.47846389	61.34311134	NOR	Norway	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			17.56	17.56	2016	17.56	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	584	171.0839119	7.110213497	MHL	Marshall Islands	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	585	134.5733878	7.502307591	PLW	Palau	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	585	134.5733878	7.502307591	PLW	Palau	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	585	134.5733878	7.502307591	PLW	Palau	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	585	134.5733878	7.502307591	PLW	Palau	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	586	68.80479684	29.36491634	PAK	Pakistan	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	586	68.80479684	29.36491634	PAK	Pakistan	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	586	68.80479684	29.36491634	PAK	Pakistan	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	586	68.80479684	29.36491634	PAK	Pakistan	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	591	-81.26616623	8.450965746	PAN	Panama	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage		0		0	2015	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	591	-81.26616623	8.450965746	PAN	Panama	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage		0		0	2015	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	591	-81.26616623	8.450965746	PAN	Panama	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		90.48		90.48	2015	90.48	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	591	-81.26616623	8.450965746	PAN	Panama	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage		9.52		9.52	2015	9.52	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			13.33	13.33	2016	13.33	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			12.38	12.38	2016	12.38	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			46.67	46.67	2016	46.67	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	600	-60.54854225	-21.70216237	PRY	Paraguay	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			27.62	27.62	2016	27.62	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	604	-71.82093277	-13.58939705	PER	Peru	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage	33.82			33.82	2014	33.82	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	604	-71.82093277	-13.58939705	PER	Peru	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage	13.55			13.55	2014	13.55	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	604	-71.82093277	-13.58939705	PER	Peru	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	47.37			47.37	2014	47.37	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	604	-71.82093277	-13.58939705	PER	Peru	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage	5.26			5.26	2014	5.26	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	608	120.8601418	14.16591706	PHL	Philippines	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			5.3	5.3	2016	5.3	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	608	120.8601418	14.16591706	PHL	Philippines	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			1.61	1.61	2016	1.61	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	608	120.8601418	14.16591706	PHL	Philippines	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			47.86	47.86	2016	47.86	GLOTIP Database	C
