"GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","TariffRegime(Status)_Code","TariffRegime(Status)_Desc","TypeOfProduct_Code","TypeOfProduct_Desc","ReportingType_Code","ReportingType_Desc","Nature_Code","Nature_Desc","Units_Code","Units_Desc","GeoArea_Code","GeoArea_Desc","Year","TimeDetail","Value","ValueType","Source","Footnotes"
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","MFN","Most-Favoured-Nation status","ALP","All products","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2005.0,"","10.0","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","MFN","Most-Favoured-Nation status","AGR","Agricultural products","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2005.0,"","10.8","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","MFN","Most-Favoured-Nation status","TEX","Textiles","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2005.0,"","8.1","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","PRF","Preferential status","IND","Industrial products","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2005.0,"","8.3","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","PRF","Preferential status","CLO","Clothing","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2005.0,"","18.5","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","PRF","Preferential status","AGR","Agricultural products","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2005.0,"","9.9","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","MFN","Most-Favoured-Nation status","IND","Industrial products","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2005.0,"","9.8","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","MFN","Most-Favoured-Nation status","TEX","Textiles","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2010.0,"","9.3","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","PRF","Preferential status","OIL","Oil","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2010.0,"","0.0","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","PRF","Preferential status","ARM","Arms","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2010.0,"","19.9","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","MFN","Most-Favoured-Nation status","ARM","Arms","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2010.0,"","20.7","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","PRF","Preferential status","AGR","Agricultural products","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2010.0,"","11.6","Float","Market Access Map data, International Trade Centre (ITC)",""
"17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.10","Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda","17.10.1","Worldwide weighted tariff-average","1","TM_TAX_WWTAV","Worldwide weighted tariff-average (weighted mean), by type of product and trade regime (%)","2019.Q1.G.01","MFN","Most-Favoured-Nation status","CLO","Clothing","G","Global","C","Country data","PERCENT","Percentage","543","Oceania (exc. Australia and New Zealand)",2010.0,"","21.2","Float","Market Access Map data, International Trade Centre (ITC)",""
