series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Education level	Sex description	Units description	Education level description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary	100	100			100			100	100				82.14383							2012	82.14383	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary	100			100	100	100	100	100	100	100		72.61128	73.44936	73.35744	75.28237	75.61534			74.7517166666667	2015	75.61534	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary	100	100			100			100	100				79.14431							2012	79.14431	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary	100	100			100															2004	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary	100	100			100			100	100											2008	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	12	MALE	PERCENT	SECOND	Male	Percentage	secondary	100	100			100															2004	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary	100	100			100	100														2005	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary	100	100			100	100		100	100											2008	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	414	47.49305029	29.53949468	KWT	Kuwait	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary	100	100			100	100														2005	100	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary														19.12488	19.33624	18.68106	20.91636		19.514635	2016	20.91636	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary														19.12325	19.33669	18.68041	21.36762		19.6269925	2016	21.36762	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary														19.23077	19.31034	18.7251	9.66851		16.73368	2016	9.66851	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary	32.1112	34.24156	35.22388	36.37168	38.21318	38.23403	40.95477	42.32331	42.2619	44.30237	42.6943	46.16114								2011	46.16114	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary	0	0	0	33.33333	100	38.88889	40	44.44444	50	44	42.30769	48								2011	48	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary	32.1112	34.24156	35.22388	36.37977	38.18584	38.22894	40.95678	42.29979	42.23726	44.30524	42.6978	46.1465								2011	46.1465	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																6.22459	8.37991		7.30225	2016	8.37991	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																6.75451	7.56234		7.158425	2016	7.56234	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																8.46711	4.89456		6.680835	2016	4.89456	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary	76.69252	76.24074	76.14994	77.52266	79.35346	83.38104	85.75902	89.67031	96.88568	91.98743	95.40306	93.76638	97.23808	97.98024	98.28129	98.4264	97.49647		98.0461	2016	97.49647	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary	85.96359	85.63992	85.3179	86.26369	87.47218	89.4393	90.71841	92.52076	96.60618	94.67013	92.25231	90.19304	97.68214	97.77087	98.10069	98.13286	97.21969		97.8060275	2016	97.21969	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary	69.58248	68.93073	68.89084	70.53897	72.79383	78.33549	81.4579	87.12257	97.15288	89.23816	98.69946	97.61286	96.77883	98.19469	98.46888	98.73521	97.79336		98.298035	2016	97.79336	UNESCO Institute for Statistics	C
