ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
RUS,99.01404926,61.61899849,643,Russian Federation,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,15,9,0,0,0,0,0,2016.0,0
RWA,29.92310194,-1.999842114,646,Rwanda,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,4270858,4395476,4721856,4946783,4148673,5065110,5190529,2016.0,5190529
KNA,-62.76628613,17.33994219,659,Saint Kitts and Nevis,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,518,518,463,100,75,2,136,2016.0,136
LCA,-60.96529553,13.89405601,662,Saint Lucia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,41619,41363,41542,36090,35952,33729,26921,2016.0,26921
VCT,-61.19024321,13.24627968,670,Saint Vincent and the Grenadines,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,573,565,529,127,117,1,89,2016.0,89
SMR,12.46329038,43.93841766,674,San Marino,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,0,0,0,0,0,0,0,2016.0,0
STP,6.609772265,0.241554875,678,Sao Tome and Principe,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,410000,410000,410000,410000,194850,199686,200169,2016.0,200169
BOL,-64.66224284,-16.71273412,68,Bolivia (Plurinational State of),3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,3340916,3354782,3361575,2124918,2126893,1883582,1879813,2016.0,1879813
SAU,44.54763347,24.12594211,682,Saudi Arabia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,4142,1964,1476,2001,2207,1496,0,2016.0,0
SEN,-14.46636926,14.35920905,686,Senegal,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,8721204,8837088,8836568,11152917,11786376,11849373,11635621,2016.0,11635621
SRB,20.805876,44.03145697,688,Serbia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,93886,93503,92677,25617,0,0,0,2016.0,0
SYC,55.46561591,-4.678053059,690,Seychelles,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,1,1,0,0,1,0,0,2016.0,0
SLE,-11.78306584,8.568604164,694,Sierra Leone,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,Aggregation across diseases,CA,CA,CA,CA,CA,CA,CA,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,WHO Global Health Observatory,,,,,,,,6903386,7101947,7452567,7559427,7563752,7500446,7651657,2016.0,7651657
