"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","IhrCapacity_Code","IhrCapacity_Desc","ReportingType_Code","ReportingType_Desc","Value_2016.0","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source"
"158","Other non-specified areas","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR01","National legislation, policy and financing","G","Global","","","","","",""
"158","Other non-specified areas","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR06","Risk communication","G","Global","","","","","",""
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR09","Points of entry","G","Global","","","","","",""
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR13","Radionuclear emergencies","G","Global","","","","","",""
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR12","Chemical events","G","Global","","","","","",""
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR11","Food safety","G","Global","","","","","",""
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR10"," Zoonotic events","G","Global","","","","","",""
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR08","Laboratory","G","Global","","","","","",""
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR07","Human resources","G","Global","","","","","",""
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR06","Risk communication","G","Global","","","","","",""
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR05","Preparedness","G","Global","","","","","",""
"199","Least Developed Countries (LDCs)","3","Ensure healthy lives and promote well-being for all at all ages","3.d","Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks","3.d.1","International Health Regulations (IHR) capacity and health emergency preparedness","1","SH_IHR_CAPS","International Health Regulations (IHR) capacity, by type of IHR capacity (%)","2019.Q1.G.01","PERCENT","Percentage","IHR04","Response","G","Global","","","","","",""
