series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Type of skill	Sex description	Units description	Type of skill description	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	422	35.89391711	33.92152458	LBN	Lebanon	26	MALE	PERCENT	ARSP	Male	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	422	35.89391711	33.92152458	LBN	Lebanon	27	FEMALE	PERCENT	INST	Female	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	1	BOTHSEX	PERCENT	PCPR	Both	Percentage	writing a computer program using a specialized programming language									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	2	MALE	PERCENT	PCPR	Male	Percentage	writing a computer program using a specialized programming language									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	3	FEMALE	PERCENT	CMFL	Female	Percentage	Copying or moving a file or folder									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	4	MALE	PERCENT	CMFL	Male	Percentage	Copying or moving a file or folder									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	5	MALE	PERCENT	TRAF	Male	Percentage	transferring files between a computer and other devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	6	FEMALE	PERCENT	TRAF	Female	Percentage	transferring files between a computer and other devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	7	BOTHSEX	PERCENT	TRAF	Both	Percentage	transferring files between a computer and other devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	8	FEMALE	PERCENT	PCPR	Female	Percentage	writing a computer program using a specialized programming language									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	9	BOTHSEX	PERCENT	CMFL	Both	Percentage	Copying or moving a file or folder									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	10	FEMALE	PERCENT	EPRS	Female	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	11	MALE	PERCENT	EPRS	Male	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	12	BOTHSEX	PERCENT	EPRS	Both	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	13	BOTHSEX	PERCENT	SOFT	Both	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	14	BOTHSEX	PERCENT	COPA	Both	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	15	BOTHSEX	PERCENT	EMAIL	Both	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	16	BOTHSEX	PERCENT	ARSP	Both	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	17	BOTHSEX	PERCENT	INST	Both	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	18	FEMALE	PERCENT	SOFT	Female	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	19	MALE	PERCENT	SOFT	Male	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	20	FEMALE	PERCENT	COPA	Female	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	21	MALE	PERCENT	COPA	Male	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	22	MALE	PERCENT	EMAIL	Male	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	23	FEMALE	PERCENT	EMAIL	Female	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	24	MALE	PERCENT	INST	Male	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	25	FEMALE	PERCENT	ARSP	Female	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	26	MALE	PERCENT	ARSP	Male	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	426	28.25362195	-29.58041814	LSO	Lesotho	27	FEMALE	PERCENT	INST	Female	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	1	BOTHSEX	PERCENT	PCPR	Both	Percentage	writing a computer program using a specialized programming language			2.2		2.2	2016	2.2	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	2	MALE	PERCENT	PCPR	Male	Percentage	writing a computer program using a specialized programming language			3.7		3.7	2016	3.7	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	3	FEMALE	PERCENT	CMFL	Female	Percentage	Copying or moving a file or folder			63.1		63.1	2016	63.1	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	4	MALE	PERCENT	CMFL	Male	Percentage	Copying or moving a file or folder			66		66	2016	66	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	5	MALE	PERCENT	TRAF	Male	Percentage	transferring files between a computer and other devices			63.9		63.9	2016	63.9	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	6	FEMALE	PERCENT	TRAF	Female	Percentage	transferring files between a computer and other devices			59.6		59.6	2016	59.6	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	7	BOTHSEX	PERCENT	TRAF	Both	Percentage	transferring files between a computer and other devices			61.6		61.6	2016	61.6	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	8	FEMALE	PERCENT	PCPR	Female	Percentage	writing a computer program using a specialized programming language			0.9		0.9	2016	0.9	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	9	BOTHSEX	PERCENT	CMFL	Both	Percentage	Copying or moving a file or folder			64.5		64.5	2016	64.5	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	10	FEMALE	PERCENT	EPRS	Female	Percentage	creating electronic presentations with presentation software			26.6		26.6	2016	26.6	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	11	MALE	PERCENT	EPRS	Male	Percentage	creating electronic presentations with presentation software			20.9		20.9	2016	20.9	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	12	BOTHSEX	PERCENT	EPRS	Both	Percentage	creating electronic presentations with presentation software			23.9		23.9	2016	23.9	ITU World Telecommunication/ICT Indicators database.	C
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	13	BOTHSEX	PERCENT	SOFT	Both	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	14	BOTHSEX	PERCENT	COPA	Both	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	428	26.42461876	56.64196636	LVA	Latvia	15	BOTHSEX	PERCENT	EMAIL	Both	Percentage	sending e-mails with attached files									
