series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of product	Units description	Type of product description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	484	-102.5148166	23.93378032	MEX	Mexico	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.15955	0.15155	0.14061	0.144	0.14295	0.14853	0.13479	0.14294	0.14076	0.1565	0.16676	0.17927	0.18513	0.19913	0.19673	0.19747	0.19866	0.195424	2016	0.19866	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	484	-102.5148166	23.93378032	MEX	Mexico	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.19205	0.19578	0.19765	0.20185	0.18794	0.18591	0.17489	0.16461	0.15614	0.15524	0.14971	0.14852	0.1367	0.13821	0.13245	0.12385	0.11985	0.130212	2016	0.11985	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	484	-102.5148166	23.93378032	MEX	Mexico	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	0.98566	0.97774	0.97368	1.01105	0.99701	1.01305	0.98659	0.97095	0.94104	0.94537	0.93555	0.93232	0.86284	0.89202	0.87601	0.85883	0.84856	0.867652	2016	0.84856	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	484	-102.5148166	23.93378032	MEX	Mexico	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.26125	0.26996	0.2638	0.28141	0.27045	0.26292	0.25684	0.25487	0.25406	0.26289	0.25951	0.25344	0.24535	0.25859	0.25384	0.24946	0.24592	0.250632	2016	0.24592	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	492	7.424214814	43.73532918	MCO	Monaco	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	492	7.424214814	43.73532918	MCO	Monaco	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	492	7.424214814	43.73532918	MCO	Monaco	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	492	7.424214814	43.73532918	MCO	Monaco	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	492	7.424214814	43.73532918	MCO	Monaco	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	496	103.0728057	46.83892054	MNG	Mongolia	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.76275	0.87773	0.90981	0.98501	1.04753	0.96591	0.99369	1.22413	1.46547	1.26277	1.50383	1.76593	1.67969	1.53127	1.4764	1.49615	1.53568	1.543838	2016	1.53568	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	496	103.0728057	46.83892054	MNG	Mongolia	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.24077	0.34813	0.37574	0.36901	0.37885	0.38525	0.418	0.41459	0.48294	0.49919	0.43074	0.39661	0.40153	0.47562	0.51674	0.51902	0.52842	0.488266	2016	0.52842	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	496	103.0728057	46.83892054	MNG	Mongolia	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.08398	0.09918	0.11295	0.10665	0.11476	0.23573	0.27205	0.32693	0.39303	0.64765	1.09578	1.10755	0.84316	0.67851	0.54531	0.6559	0.70581	0.685738	2016	0.70581	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	496	103.0728057	46.83892054	MNG	Mongolia	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	2.37457	2.41392	2.36002	2.16069	2.21821	2.17034	2.17314	2.57895	3.15153	3.48494	3.75909	3.89287	3.56669	3.34805	3.23536	3.36695	3.47437	3.398284	2016	3.47437	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	496	103.0728057	46.83892054	MNG	Mongolia	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	1.28707	1.08887	0.96152	0.70003	0.67707	0.58346	0.4894	0.61331	0.81008	1.07533	0.72874	0.62278	0.64231	0.66264	0.69691	0.69589	0.70446	0.680442	2016	0.70446	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.01248	0.01612	0.01722	0.01979	0.02656	0.0325	0.03714	0.05699	0.08834	0.10962	0.15639	0.19184	0.14575	0.17071	0.16927	0.18208	0.18621	0.170804	2016	0.18621	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.00272	0.00313	0.00322	0.00323	0.00333	0.00373	0.00418	0.00458	0.0052	0.0051	0.00509	0.00477	0.00727	0.00974	0.00949	0.00994	0.01001	0.00929	2016	0.01001	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.00317	0.00331	0.00334	0.00312	0.00318	0.00327	0.00326	0.00376	0.00422	0.00433	0.004	0.00379	0.00528	0.00662	0.00652	0.00626	0.00608	0.006152	2016	0.00608	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	498	28.4650624	47.20236795	MDA	Republic of Moldova	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	0.02642	0.03255	0.03425	0.03919	0.05824	0.06616	0.0905	0.10906	0.23563	0.27309	0.34221	0.412	0.30151	0.52324	0.53995	0.55558	0.54735	0.493526	2016	0.54735	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	498	28.4650624	47.20236795	MDA	Republic of Moldova	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.00805	0.00998	0.01047	0.01304	0.02517	0.02667	0.04592	0.04372	0.13787	0.15405	0.17674	0.2116	0.14321	0.33617	0.35467	0.3573	0.34504	0.307278	2016	0.34504	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	499	19.25214024	42.78717043	MNE	Montenegro	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals							1.16873	1.53988	1.82902	1.55188	1.6968	1.7603	1.20746	1.15296	1.17085	1.11886	1.07997	1.14602	2016	1.07997	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	499	19.25214024	42.78717043	MNE	Montenegro	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores							0.26133	0.27291	0.29363	0.18655	0.28363	0.37242	0.37336	0.41735	0.42803	0.42838	0.43172	0.415768	2016	0.43172	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	499	19.25214024	42.78717043	MNE	Montenegro	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels							0.42523	0.35356	0.47618	0.33364	0.57235	0.59323	0.50775	0.48037	0.46647	0.46433	0.46075	0.475934	2016	0.46075	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	499	19.25214024	42.78717043	MNE	Montenegro	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials							2.33155	2.66378	3.14042	2.63506	3.33804	3.59608	2.97365	2.92691	2.95638	2.8963	2.86363	2.923374	2016	2.86363	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	499	19.25214024	42.78717043	MNE	Montenegro	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass							0.47625	0.49743	0.54158	0.56298	0.78524	0.87014	0.88508	0.87623	0.89103	0.88472	0.89118	0.885648	2016	0.89118	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	500	-62.19261223	16.73558313	MSR	Montserrat	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	500	-62.19261223	16.73558313	MSR	Montserrat	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	500	-62.19261223	16.73558313	MSR	Montserrat	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	500	-62.19261223	16.73558313	MSR	Montserrat	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	500	-62.19261223	16.73558313	MSR	Montserrat	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	504	-6.281942841	31.8440131	MAR	Morocco	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	1.02291	0.99575	0.98236	0.96638	0.96747	0.97483	0.82971	0.82257	0.79297	0.81374	0.74419	0.77013	0.72735	0.71812	0.73409	0.71259	0.70202	0.718834	2016	0.70202	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	504	-6.281942841	31.8440131	MAR	Morocco	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.05167	0.04478	0.04475	0.03972	0.03784	0.0384	0.03581	0.038	0.0409	0.03847	0.03995	0.04882	0.05036	0.04899	0.04641	0.04544	0.04516	0.047272	2016	0.04516	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	504	-6.281942841	31.8440131	MAR	Morocco	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.04644	0.04106	0.04049	0.04153	0.04493	0.04736	0.04624	0.04991	0.05405	0.04563	0.04813	0.06314	0.06268	0.05894	0.05634	0.05366	0.05283	0.05689	2016	0.05283	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	504	-6.281942841	31.8440131	MAR	Morocco	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	1.50476	1.45958	1.44835	1.45751	1.43899	1.38299	1.25334	1.17153	1.17143	1.25366	1.13857	1.19853	1.11355	1.13695	1.11827	1.08559	1.07042	1.104956	2016	1.07042	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	504	-6.281942841	31.8440131	MAR	Morocco	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.38375	0.37798	0.38076	0.40989	0.38875	0.32241	0.34157	0.26106	0.28351	0.35582	0.3063	0.31643	0.27316	0.3109	0.28143	0.27389	0.27041	0.281958	2016	0.27041	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.78227	0.84348	1.12073	0.94025	0.88578	1.094	1.15765	0.82432	0.98402	0.93125	0.89991	0.94864	0.92703	0.92039	0.9002	0.88518	0.89153	0.904866	2016	0.89153	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.17474	0.13818	0.16622	0.14773	0.12446	0.1144	0.08976	0.09822	0.10993	0.12097	0.12073	0.1182	0.11209	0.11799	0.11864	0.11784	0.11984	0.11728	2016	0.11984	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.17295	0.13601	0.16923	0.16317	0.2632	0.30702	0.2951	0.27218	0.28574	0.27789	0.26263	0.31667	0.6079	0.63955	0.66478	0.63994	0.68967	0.648368	2016	0.68967	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	508	38.18479941	-14.27963886	MOZ	Mozambique	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	6.27746	5.29108	5.35929	5.26464	4.90592	4.64088	4.44298	3.87991	4.06299	4.13636	4.27104	4.64751	4.1269	3.93546	3.926	3.78434	3.80072	3.914684	2016	3.80072	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	508	38.18479941	-14.27963886	MOZ	Mozambique	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	5.1475	4.17342	3.90311	4.0135	3.63248	3.12545	2.90047	2.68519	2.68329	2.80625	2.98777	3.264	2.47988	2.25752	2.24239	2.14139	2.09968	2.244172	2016	2.09968	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	512	57.87743482	21.98805614	OMN	Oman	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.42518	0.33972	0.35663	0.22099	0.23381	0.22195	0.21777	0.25921	0.27276	0.24974	0.26715	0.35364	0.32344	0.35392	0.35696	0.34852	0.34855	0.346278	2016	0.34855	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	512	57.87743482	21.98805614	OMN	Oman	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.04373	0.04533	0.04636	0.04615	0.05222	0.04678	0.04992	0.05846	0.05594	0.05554	0.05911	0.06931	0.06354	0.0707	0.06621	0.06422	0.06388	0.06571	2016	0.06388	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	512	57.87743482	21.98805614	OMN	Oman	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.07104	0.07158	0.0698	0.06242	0.0714	0.06571	0.06912	0.07766	0.0818	0.07731	0.08098	0.09999	0.09436	0.10329	0.10173	0.09882	0.0979	0.09922	2016	0.0979	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	512	57.87743482	21.98805614	OMN	Oman	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	0.63083	0.54897	0.56418	0.40472	0.45389	0.42562	0.42524	0.5013	0.51597	0.48111	0.52035	0.65455	0.60181	0.65523	0.65055	0.63326	0.63118	0.634406	2016	0.63118	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	512	57.87743482	21.98805614	OMN	Oman	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.09088	0.09233	0.09139	0.07516	0.09646	0.09118	0.08843	0.10598	0.10547	0.09851	0.11311	0.13161	0.12046	0.12732	0.12565	0.1217	0.12085	0.123196	2016	0.12085	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	516	17.21907885	-22.13817068	NAM	Namibia	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.81095	0.82053	0.71137	0.7946	0.78785	0.79283	0.78527	0.75263	0.6695	0.58895	0.5851	0.53625	0.52422	0.50255	0.4841	0.46657	0.47132	0.489752	2016	0.47132	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	516	17.21907885	-22.13817068	NAM	Namibia	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.43086	0.4831	0.47026	0.60775	0.66502	0.63665	0.54272	0.42721	0.36607	0.41041	0.43006	0.37213	0.37557	0.34885	0.3144	0.30695	0.31403	0.33196	2016	0.31403	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	516	17.21907885	-22.13817068	NAM	Namibia	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.19808	0.19868	0.17445	0.22509	0.2033	0.19248	0.17767	0.18574	0.17448	0.2047	0.20828	0.20766	0.20003	0.18818	0.1796	0.165	0.16507	0.179576	2016	0.16507	Environment Live Global Material Flows Database	E
