"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Value_2018","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"608","Philippines","PHL","120.8601418","14.16591706","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","27","25","38","38","38","36","37","36","49","49","56","62","65","65","79","79","79","86","86",2018.0,"86","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"612","Pitcairn","PCN","-128.3225873","-24.37538456","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"616","Poland","POL","19.40660158","52.1226733","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","60","60","93","93","93","93","94","94","94","93","92","92","109","109","112","111","126","129","129",2018.0,"129","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"620","Portugal","PRT","-7.961599811","39.68509315","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","43","40","43","44","44","44","49","49","65","65","63","63","66","66","72","72","80","80","80",2018.0,"80","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"624","Guinea-Bissau","GNB","-14.40182514","12.11760394","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","8","8","8","8","","14","14","14","14","10","10","10","10","14","11","14","14","14","14",2018.0,"14","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"626","Timor-Leste","TLS","125.9451052","-8.797497247","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","23","23","22","22","22","19","19","19","19","21","25","25","25","25","25","21",2018.0,"21","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"630","Puerto Rico","PRI","-66.47591017","18.22753799","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"634","Qatar","QAT","51.19152467","25.28355379","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","4",2018.0,"4","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"638","Réunion","REU","55.53171398","-21.13183266","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","","","",""
"642","Romania","ROU","24.98481009","45.83893563","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","25","37","37","37","37","38","37","37","31","38","38","38","37","55","55","55","55","68","68",2018.0,"68","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
"643","Russian Federation","RUS","99.01404926","61.61899849","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.1","Proportion of seats held by women in (a) national parliaments and (b) local governments","1","SG_GEN_PARLN","Number of seats held by women in national parliaments (number)","2019.Q1.G.01","NUMBER","Number","G","Global","FEMALE","Female","34","34","34","34","44","44","44","44","63","63","63","63","61","61","61","61","61","71","71",2018.0,"71","Country data","Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year."
