ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Footnotes_2017,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Nature_Code_2017,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,Source_2017,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,TimeDetail_2017,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Value_2017,Latest_Year,Latest_Value
SYC,55.46561591,-4.678053059,690,Seychelles,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,18,39,42,54,76,82,88,86.89439,2017.0,86.89439
SLE,-11.78306584,8.568604164,694,Sierra Leone,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,,NA,NA,,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,19,58,,59,64,,47,69.55711,2017.0,69.55711
BIH,17.78584332,44.16845548,70,Bosnia and Herzegovina,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,,,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,38,45,,,56,55,57,57.98547,2017.0,57.98547
SGP,103.8107883,1.361009155,702,Singapore,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,97,99,99,99,99,99,99,99.40828,2017.0,99.40828
SVK,19.48495604,48.70741446,703,Slovakia,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,64,73,79,96,95,96,95,94.85941,2017.0,94.85941
VNM,105.802499,10.09643079,704,Viet Nam,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,73,69,65,77,96,99,99,95.21181,2017.0,95.21181
SVN,14.82209486,46.11958061,705,Slovenia,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,70,66,58,61,68,75,74,77.30682,2017.0,77.30682
SOM,46.20367477,4.406485729,706,Somalia,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,NA,NA,,,NA,,,,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,,,,16,6,,,29.30403,2017.0,29.30403
ZAF,24.67184355,-29.99957544,710,South Africa,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,66,80,75,76,100,100,,90.58858,2017.0,90.58858
ZWE,29.86909584,-19.00075492,716,Zimbabwe,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,NA,,,NA,,NA,NA,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,,48,,,68,,73,72.26451,2017.0,72.26451
BWA,23.81380223,-22.18810073,72,Botswana,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,,,NA,,NA,,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,47,,,35,,56,,42.08349,2017.0,42.08349
ESP,-3.554078296,40.39211472,724,Spain,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,42,66,87,52,93,90,95,94.84784,2017.0,94.84784
SSD,30.32618773,7.290839152,728,South Sudan,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,,,NA,NA,NA,,NA,,,,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,,,,43,46,50,,34.39963,2017.0,34.39963
,,,729,Sudan,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,NA,NA,NA,NA,NA,,,NA,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,40,28,43,66,71,,,67.19905,2017.0,67.19905
SUR,-55.90626394,4.132603197,740,Suriname,3,Ensure healthy lives and promote well-being for all at all ages,3.d,"Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",3.d.1,International Health Regulations (IHR) capacity and health emergency preparedness,1,SH_IHR_CAPPRD,Average of 13 International Health Regulations (IHR) core capacities,2019.Q1.G.01,G,Global,PERCENT,Percentage,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,,"Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).","Global Health Observatory (GHO), World Health Organisation (WHO).",,,,,,,,,,43,48,61,71,71,72,71.50659,2017.0,71.50659
