series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Level/Status	Units description	Level/Status description	2017	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	496	103.0728057	46.83892054	MNG	Mongolia	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	496	103.0728057	46.83892054	MNG	Mongolia	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	496	103.0728057	46.83892054	MNG	Mongolia	3	NUMBER	NCDPR	Number	Not clearly defined procedures	5	2017	5	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	499	19.25214024	42.78717043	MNE	Montenegro	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	499	19.25214024	42.78717043	MNE	Montenegro	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	499	19.25214024	42.78717043	MNE	Montenegro	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	500	-62.19261223	16.73558313	MSR	Montserrat	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	500	-62.19261223	16.73558313	MSR	Montserrat	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	500	-62.19261223	16.73558313	MSR	Montserrat	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	504	-6.281942841	31.8440131	MAR	Morocco	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	504	-6.281942841	31.8440131	MAR	Morocco	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	504	-6.281942841	31.8440131	MAR	Morocco	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	512	57.87743482	21.98805614	OMN	Oman	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	512	57.87743482	21.98805614	OMN	Oman	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	512	57.87743482	21.98805614	OMN	Oman	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	516	17.21907885	-22.13817068	NAM	Namibia	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	516	17.21907885	-22.13817068	NAM	Namibia	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	516	17.21907885	-22.13817068	NAM	Namibia	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	520	166.92313	-0.528742623	NRU	Nauru	1	NUMBER	CLDPR	Number	Clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	520	166.92313	-0.528742623	NRU	Nauru	2	NUMBER	NA	Number	Not applicable					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	520	166.92313	-0.528742623	NRU	Nauru	3	NUMBER	NCDPR	Number	Not clearly defined procedures					
2018.Q2.G.01	ER_WAT_PRDU	Countries with procedures in law or policy for participation by service users/communities in planning program in water resources planning and management, by level of definition in procedures (10 = Clearly defined; 5 = Not clearly defined ; 0 = NA)	524	83.94678863	28.25866332	NPL	Nepal	1	NUMBER	CLDPR	Number	Clearly defined procedures	10	2017	10	Key indicators of the UN-Water Global Analysis and Assessment of Sanitation and Drinking-Water (GLAAS). For the specific sources by country, refer to http://www.who.int/water_sanitation_health/monitoring/investments/glaas/en/.	C
