series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Name of non-communicable disease	Sex description	Units description	Name of non-communicable disease description	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease	71	96	86	120	130	125	2016	130	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease	161	220	212	289	312	300.5	2016	312	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease	90	125	127	169	182	175.5	2016	182	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	4	FEMALE	NUMBER	CAN	Female	Number	cancer	294	334	484	709	757	733	2016	757	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	5	MALE	NUMBER	CAN	Male	Number	cancer	319	405	555	860	925	892.5	2016	925	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer	613	739	1039	1569	1682	1625.5	2016	1682	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease	1321	1611	2165	3104	3307	3205.5	2016	3307	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease	1983	2437	3157	4264	4552	4408	2016	4552	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease	663	826	992	1160	1246	1203	2016	1246	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes	303	261	276	303	326	314.5	2016	326	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	11	FEMALE	NUMBER	DIA	Female	Number	diabetes	131	110	139	140	152	146	2016	152	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	414	47.49305029	29.53949468	KWT	Kuwait	12	MALE	NUMBER	DIA	Male	Number	diabetes	171	151	136	163	175	169	2016	175	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease	1273	1176	831	599	644	621.5	2016	644	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease	2834	2757	1938	1356	1509	1432.5	2016	1509	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease	1561	1581	1107	757	865	811	2016	865	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	4	FEMALE	NUMBER	CAN	Female	Number	cancer	1455	1487	1546	1942	1879	1910.5	2016	1879	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	5	MALE	NUMBER	CAN	Male	Number	cancer	1657	1730	1763	2092	2059	2075.5	2016	2059	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer	3112	3217	3309	4034	3938	3986	2016	3938	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease	7809	8881	9257	9549	9827	9688	2016	9827	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease	16680	18717	18711	18949	19277	19113	2016	19277	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease	8871	9836	9454	9400	9449	9424.5	2016	9449	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes	370	366	316	377	428	402.5	2016	428	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	11	FEMALE	NUMBER	DIA	Female	Number	diabetes	213	206	180	216	242	229	2016	242	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	12	MALE	NUMBER	DIA	Male	Number	diabetes	157	160	136	161	186	173.5	2016	186	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease	982	1050	1108	1204	1238	1221	2016	1238	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease	2043	2156	2231	2390	2463	2426.5	2016	2463	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease	1061	1106	1123	1186	1225	1205.5	2016	1225	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	4	FEMALE	NUMBER	CAN	Female	Number	cancer	1762	1890	2018	2198	2246	2222	2016	2246	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	5	MALE	NUMBER	CAN	Male	Number	cancer	1956	2271	2660	3113	3223	3168	2016	3223	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer	3717	4161	4678	5311	5469	5390	2016	5469	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease	4064	4570	4975	5562	5793	5677.5	2016	5793	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease	9537	10521	11279	12330	12748	12539	2016	12748	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease	5474	5951	6305	6768	6956	6862	2016	6956	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes	897	1153	1367	1623	1696	1659.5	2016	1696	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	11	FEMALE	NUMBER	DIA	Female	Number	diabetes	637	811	952	1116	1163	1139.5	2016	1163	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	12	MALE	NUMBER	DIA	Male	Number	diabetes	260	342	415	506	533	519.5	2016	533	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease	364	434	550	787	842	814.5	2016	842	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease	755	900	1075	1475	1574	1524.5	2016	1574	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease	391	466	525	688	732	710	2016	732	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	4	FEMALE	NUMBER	CAN	Female	Number	cancer	1585	1975	2091	2652	2764	2708	2016	2764	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	5	MALE	NUMBER	CAN	Male	Number	cancer	1461	2011	2369	3153	3337	3245	2016	3337	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer	3046	3985	4460	5805	6101	5953	2016	6101	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease	4713	5811	6771	9097	9688	9392.5	2016	9688	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease	8691	10152	12054	16654	17814	17234	2016	17814	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	422	35.89391711	33.92152458	LBN	Lebanon	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease	3977	4341	5283	7557	8126	7841.5	2016	8126	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
