series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Units	Age description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	458	116.8346314	5.452415309	MYS	Malaysia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	1.35745	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	458	116.8346314	5.452415309	MYS	Malaysia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	0.87863	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	458	116.8346314	5.452415309	MYS	Malaysia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	0.918	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	462	73.09672546	-0.614385021	MDV	Maldives	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	1.57033	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	462	73.09672546	-0.614385021	MDV	Maldives	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	1.61457	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	462	73.09672546	-0.614385021	MDV	Maldives	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	1.86916	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	462	73.09672546	-0.614385021	MDV	Maldives	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	2.67199	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	462	73.09672546	-0.614385021	MDV	Maldives	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	2.67199	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	466	-3.522016039	17.35311254	MLI	Mali	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	1.05381	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	466	-3.522016039	17.35311254	MLI	Mali	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	1.04169	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	466	-3.522016039	17.35311254	MLI	Mali	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	1.06364	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	466	-3.522016039	17.35311254	MLI	Mali	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	1.25788	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	466	-3.522016039	17.35311254	MLI	Mali	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	1.25627	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	470	14.44617519	35.89194275	MLT	Malta	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	6.01579	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	470	14.44617519	35.89194275	MLT	Malta	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	7.07771	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	470	14.44617519	35.89194275	MLT	Malta	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	6.96273	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	470	14.44617519	35.89194275	MLT	Malta	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	8.08254	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	470	14.44617519	35.89194275	MLT	Malta	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	8.09148	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	474	-60.91544135	14.56086108	MTQ	Martinique	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	474	-60.91544135	14.56086108	MTQ	Martinique	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	474	-60.91544135	14.56086108	MTQ	Martinique	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	474	-60.91544135	14.56086108	MTQ	Martinique	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	474	-60.91544135	14.56086108	MTQ	Martinique	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	478	-10.33187259	20.26089546	MRT	Mauritania	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	0.22	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	478	-10.33187259	20.26089546	MRT	Mauritania	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	0.11853	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	478	-10.33187259	20.26089546	MRT	Mauritania	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	0.0721	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	478	-10.33187259	20.26089546	MRT	Mauritania	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	0.03533	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	478	-10.33187259	20.26089546	MRT	Mauritania	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	0.03533	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	480	57.568022	-20.28581998	MUS	Mauritius	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	5.43844	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	480	57.568022	-20.28581998	MUS	Mauritius	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	5.07579	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	480	57.568022	-20.28581998	MUS	Mauritius	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	3.77771	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	480	57.568022	-20.28581998	MUS	Mauritius	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	3.70194	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	480	57.568022	-20.28581998	MUS	Mauritius	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	3.60344	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	484	-102.5148166	23.93378032	MEX	Mexico	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	6.21064	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	484	-102.5148166	23.93378032	MEX	Mexico	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	6.38867	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	484	-102.5148166	23.93378032	MEX	Mexico	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	6.70117	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	484	-102.5148166	23.93378032	MEX	Mexico	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	6.40279	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	484	-102.5148166	23.93378032	MEX	Mexico	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	6.53921	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	492	7.424214814	43.73532918	MCO	Monaco	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	492	7.424214814	43.73532918	MCO	Monaco	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	492	7.424214814	43.73532918	MCO	Monaco	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	492	7.424214814	43.73532918	MCO	Monaco	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	492	7.424214814	43.73532918	MCO	Monaco	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	496	103.0728057	46.83892054	MNG	Mongolia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	2.43389	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	496	103.0728057	46.83892054	MNG	Mongolia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	3.61576	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	496	103.0728057	46.83892054	MNG	Mongolia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	6.97692	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	496	103.0728057	46.83892054	MNG	Mongolia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	7.38906	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	496	103.0728057	46.83892054	MNG	Mongolia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	7.35394	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	24.79082	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	21.57906	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	17.90699	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	15.07239	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	15.1555	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	499	19.25214024	42.78717043	MNE	Montenegro	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	499	19.25214024	42.78717043	MNE	Montenegro	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	499	19.25214024	42.78717043	MNE	Montenegro	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	11.03248	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
