"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_1990","Value_1991","Value_1992","Value_1993","Value_1994","Value_1995","Value_1996","Value_1997","Value_1998","Value_1999","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"600","Paraguay","PRY","-60.54854225","-21.70216237","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.59","0.61","0.89","1.30","1.88","1.49","1.40","1.42","1.58","1.76","1.85","1.83","1.56","1.66","1.64","1.85","3.16","2.47","1.96","2.37","2.05","2.15","2.58","2.15","1.64","2.03","2.40",2016.0,"2.40","Data nature not available","World Development Indicators, World Bank"
"604","Peru","PER","-71.82093277","-13.58939705","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.33","0.43","0.66","0.82","1.05","1.12","1.08","1.09","1.17","1.33","1.39","1.45","1.29","1.48","1.70","1.89","2.07","2.09","2.03","1.99","1.72","1.57","1.45","1.35","1.31","1.44","1.50",2016.0,"1.50","Data nature not available","World Development Indicators, World Bank"
"608","Philippines","PHL","120.8601418","14.16591706","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","3.31","4.07","4.79","4.76","5.39","7.23","5.88","8.26","7.10","8.06","8.55","11.49","11.97","12.20","12.55","13.32","12.68","11.01","10.82","11.86","10.80","10.29","9.84","9.83","10.08","10.18","10.21",2016.0,"10.21","Data nature not available","World Development Indicators, World Bank"
"612","Pitcairn","PCN","-128.3225873","-24.37538456","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"616","Poland","POL","19.40660158","52.1226733","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","0.52","0.51","0.48","0.53","0.61","0.49","0.87","0.82","0.85","1.05","1.85","2.11","2.46","2.44","1.96","1.86","1.60","1.46","1.40","1.41","1.36","1.42","1.42",2016.0,"1.42","Data nature not available","World Development Indicators, World Bank"
"620","Portugal","PRT","-7.961599811","39.68509315","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","5.69","5.29","4.43","4.54","3.82","3.35","3.02","2.98","2.85","0.19","0.22","0.28","0.23","0.23","0.20","0.20","0.21","0.25","0.24","0.25","0.22","0.22","0.21","0.20","0.19","0.19","0.19",2016.0,"0.19","Data nature not available","World Development Indicators, World Bank"
"624","Guinea-Bissau","GNB","-14.40182514","12.11760394","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.41","0.45","0.59","0.63","0.71","0.72","0.74","0.74","1.94","2.68","2.17","2.56","4.24","4.85","5.22","3.39","4.31","6.19","5.72","5.92","5.39","4.74","4.61","6.10","8.76","8.20","8.01",2016.0,"8.01","Data nature not available","World Development Indicators, World Bank"
"626","Timor-Leste","TLS","125.9451052","-8.797497247","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","0.83","1.97","2.68","14.42","15.33","12.99","10.08","2.39","3.01","3.83","4.50",2016.0,"4.50","Data nature not available","World Development Indicators, World Bank"
"630","Puerto Rico","PRI","-66.47591017","18.22753799","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"634","Qatar","QAT","51.19152467","25.28355379","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","0.34","0.43","0.29","0.24","0.27","0.25",2016.0,"0.25","Data nature not available","World Development Indicators, World Bank"
"638","Réunion","REU","55.53171398","-21.13183266","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"642","Romania","ROU","24.98481009","45.83893563","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","0.04","0.02","0.05","0.04","0.12","0.27","0.26","0.28","0.31","0.21","0.17","0.95","0.94","0.95","0.82","0.41","0.38","0.37","0.43","1.84","1.69","1.73","1.86",2016.0,"1.86","Data nature not available","World Development Indicators, World Bank"
"643","Russian Federation","RUS","99.01404926","61.61899849","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","1.15","0.04","0.03","0.06","0.11","0.22","0.19","0.32","0.27","0.26","0.37","0.45","0.39","0.36","0.35","0.42","0.34","0.30","0.26","0.29","0.38","0.51","0.52",2016.0,"0.52","Data nature not available","World Development Indicators, World Bank"
"646","Rwanda","RWA","29.92310194","-1.999842114","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.10","0.19","0.09","0.20","1.66","1.63","0.95","0.28","0.22","0.18","0.38","0.47","0.43","0.52","0.47","0.34","0.92","3.18","1.39","1.72","1.84","2.68","2.49","2.23","2.29","1.93","2.06",2016.0,"2.06","Data nature not available","World Development Indicators, World Bank"
"652","Saint Barthélemy","BLM","-62.83173536","17.89513362","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"654","Saint Helena","SHN","-5.705752501","-15.96503946","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"659","Saint Kitts and Nevis","KNA","-62.76628613","17.33994219","17","Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development","17.3","Mobilize additional financial resources for developing countries from multiple sources","17.3.2","Volume of remittances (in United States dollars) as a proportion of total GDP","1","BX_TRF_PWKR","Volume of remittances (in United States dollars) as a proportion of total GDP (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","9.24","0.71","0.64","6.06","6.34","6.18","5.95","5.52","5.89","5.94","5.77","5.37","5.25","5.76","5.66","5.57","5.16","5.36","5.43","5.37","6.67","5.93","6.95","6.54","2.39","2.30","1.14",2016.0,"1.14","Data nature not available","World Development Indicators, World Bank"
