series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Sex description	Units description	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	818	29.77468534	26.57438204	EGY	Egypt	3	MALE	PERCENT	Male	Percentage						41.7	42.77		47.8	45.43	46.45		50.52	53.81		50.26	2016	53.81	EGY - LFS - Labour force sample survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	831	-2.200712402	49.71561166	GGY	Guernsey	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	831	-2.200712402	49.71561166	GGY	Guernsey	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	831	-2.200712402	49.71561166	GGY	Guernsey	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	832	-2.136773508	49.22353354	JEY	Jersey	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	832	-2.136773508	49.22353354	JEY	Jersey	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	832	-2.136773508	49.22353354	JEY	Jersey	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	FEMALE	PERCENT	Female	Percentage												76.11				76.11	2014	76.11	TZA - LFS - Labour Force Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	BOTHSEX	PERCENT	Both	Percentage												71.79				71.79	2014	71.79	TZA - LFS - Labour Force Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	3	MALE	PERCENT	Male	Percentage												68.25				68.25	2014	68.25	TZA - LFS - Labour Force Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	840	-99.13830311	39.5277871	USA	United States of America	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	840	-99.13830311	39.5277871	USA	United States of America	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	840	-99.13830311	39.5277871	USA	United States of America	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	858	-56.01387025	-32.8002838	URY	Uruguay	1	FEMALE	PERCENT	Female	Percentage								39.62	36.09	33.92	32.51	23.2	23.27	23.59		25.6425	2016	23.59	URY - LFS - Continous Household Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	858	-56.01387025	-32.8002838	URY	Uruguay	2	BOTHSEX	PERCENT	Both	Percentage								38.91	35.79	34.16	33.2	22.95	23.48	24.09		25.93	2016	24.09	URY - LFS - Continous Household Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	858	-56.01387025	-32.8002838	URY	Uruguay	3	MALE	PERCENT	Male	Percentage								38.26	35.53	34.37	33.82	22.72	23.67	24.53		26.185	2016	24.53	URY - LFS - Continous Household Survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	3	MALE	PERCENT	Male	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	882	-172.4430749	-13.61541469	WSM	Samoa	1	FEMALE	PERCENT	Female	Percentage										48							2012	48	WSM - LFS - Labour force survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	882	-172.4430749	-13.61541469	WSM	Samoa	2	BOTHSEX	PERCENT	Both	Percentage										50.22							2012	50.22	WSM - LFS - Labour force survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	882	-172.4430749	-13.61541469	WSM	Samoa	3	MALE	PERCENT	Male	Percentage										51.55							2012	51.55	WSM - LFS - Labour force survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	887	45.22389143	15.22242099	YEM	Yemen	1	FEMALE	PERCENT	Female	Percentage												63.35				63.35	2014	63.35	YEM - LFS - Labour force survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	887	45.22389143	15.22242099	YEM	Yemen	2	BOTHSEX	PERCENT	Both	Percentage												68.41				68.41	2014	68.41	YEM - LFS - Labour force survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	887	45.22389143	15.22242099	YEM	Yemen	3	MALE	PERCENT	Male	Percentage												68.66				68.66	2014	68.66	YEM - LFS - Labour force survey	CA
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	894	27.850329	-14.59701056	ZMB	Zambia	1	FEMALE	PERCENT	Female	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	894	27.850329	-14.59701056	ZMB	Zambia	2	BOTHSEX	PERCENT	Both	Percentage																				
2018.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	894	27.850329	-14.59701056	ZMB	Zambia	3	MALE	PERCENT	Male	Percentage																				
