series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2011	2014	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	554	170.4755673	-43.98721568	NZL	New Zealand	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	99.42	99.86	98.99	99.425	2017	98.99	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	554	170.4755673	-43.98721568	NZL	New Zealand	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	99.45	99.22	99.34	99.28	2017	99.34	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	554	170.4755673	-43.98721568	NZL	New Zealand	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	99.44	99.53	99.18	99.355	2017	99.18	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	15.7	24.71	37.42	31.065	2017	37.42	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	558	-85.03060315	12.84210839	NIC	Nicaragua	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	12.82	14.43	24.79	19.61	2017	24.79	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	558	-85.03060315	12.84210839	NIC	Nicaragua	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	14.22	19.44	30.86	25.15	2017	30.86	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	562	9.400167877	17.42143036	NER	Niger	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	1.59	9.06	19.94	14.5	2017	19.94	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	562	9.400167877	17.42143036	NER	Niger	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	1.45	4.31	10.91	7.61	2017	10.91	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	562	9.400167877	17.42143036	NER	Niger	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	1.52	6.71	15.52	11.115	2017	15.52	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	566	8.097363256	9.585789025	NGA	Nigeria	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	33.28	54.36	51.41	52.885	2017	51.41	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	566	8.097363256	9.585789025	NGA	Nigeria	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	25.99	34.02	27.28	30.65	2017	27.28	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	566	8.097363256	9.585789025	NGA	Nigeria	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	29.67	44.44	39.67	42.055	2017	39.67	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	570	-169.8601693	-19.05000475	NIU	Niue	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	570	-169.8601693	-19.05000475	NIU	Niue	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	570	-169.8601693	-19.05000475	NIU	Niue	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	578	11.47846389	61.34311134	NOR	Norway	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage		100	99.49	99.745	2017	99.49	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	578	11.47846389	61.34311134	NOR	Norway	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		100	100	100	2017	100	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	578	11.47846389	61.34311134	NOR	Norway	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage		100	99.75	99.875	2017	99.75	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	585	134.5733878	7.502307591	PLW	Palau	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	585	134.5733878	7.502307591	PLW	Palau	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	585	134.5733878	7.502307591	PLW	Palau	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	586	68.80479684	29.36491634	PAK	Pakistan	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	17.28	20.97	34.61	27.79	2017	34.61	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	586	68.80479684	29.36491634	PAK	Pakistan	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	2.95	4.84	7.03	5.935	2017	7.03	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	586	68.80479684	29.36491634	PAK	Pakistan	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	10.31	13.04	21.29	17.165	2017	21.29	Global Financial Inclusion Database, World Bank.	G
