series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of speed	Units description	Type of speed description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	752	14.3775338	60.60103109	SWE	Sweden	2	NUMBER	10MBPS	Number	10 mbps and over								853652	1017163	1358356	1496861	1774392	2034917	2285847	2597800	2927875	3226705	2614628.8	2016	3226705	Swedish Post and Telecom Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	752	14.3775338	60.60103109	SWE	Sweden	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps								615791	458463	316368	224221	133995	81176	33845	29122	19939	11859	35188.2	2016	11859	Swedish Post and Telecom Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	752	14.3775338	60.60103109	SWE	Sweden	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps								1306183	1423311	1266924	1275625	1116352	953826	797803	654136	548076	441204	679009	2016	441204	Swedish Post and Telecom Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	8.223158	46.96617097	CHE	Switzerland	1	NUMBER	ANYS	Number	any speed	56416	140000	455220	783874	1227397	1669217	2050184	2380588	2556297	2741199	2913517	3078338	3212371	3438094	3464900	3716240	3792100	3524741	2016	3792100	Office Fédéral de la Communication	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	8.223158	46.96617097	CHE	Switzerland	2	NUMBER	10MBPS	Number	10 mbps and over									316783	685699	912128	1344162	1821646	2543914	2558500	2730234	2993210	2529500.8	2016	2993210	Office Fédéral de la Communication	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	8.223158	46.96617097	CHE	Switzerland	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps									453424	517082	527206	456328	409044	177524	138710	205000	240000	234055.6	2016	240000	Office Fédéral de la Communication	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	756	8.223158	46.96617097	CHE	Switzerland	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps									1780755	1454100	1440444	1273196	973281	710873	763120	765000	620000	766454.8	2016	620000	Office Fédéral de la Communication	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	NUMBER	ANYS	Number	any speed					600	2700	5218	6957	11055	34657	69817	121300	242154	346146	501194	7e+05	1009614	559821.6	2016	1009614	Syrian Telecommunication Regulatory Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	NUMBER	10MBPS	Number	10 mbps and over																	2798	2798	2016	2798	Syrian Telecommunication Regulatory Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps													160311	219100	296672	601204	850091	425475.6	2016	850091	Syrian Telecommunication Regulatory Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps													5691	7624	11989	24473	60975	22150.4	2016	60975	Syrian Telecommunication Regulatory Authority	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	762	69.294998	38.43069666	TJK	Tajikistan	1	NUMBER	ANYS	Number	any speed				10				3645	3658	4400	4700	5020	5400	5800	6100	6000	6000	5860	2016	6000	ITU estimate.	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	762	69.294998	38.43069666	TJK	Tajikistan	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	762	69.294998	38.43069666	TJK	Tajikistan	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	762	69.294998	38.43069666	TJK	Tajikistan	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	101.0202951	15.13089239	THA	Thailand	1	NUMBER	ANYS	Number	any speed		1613		11611	164775	555495	893548	1293341	2072799	2624278	3251851	3895000	4519000	5192000	5440000	6229000	7219000	5719800	2016	7219000	Ministry of Digital Economy and Society	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	101.0202951	15.13089239	THA	Thailand	2	NUMBER	10MBPS	Number	10 mbps and over															861674	883015	1027735	924141.333333333	2016	1027735	Ministry of Digital Economy and Society	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	101.0202951	15.13089239	THA	Thailand	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps															20134	12579	10038	14250.3333333333	2016	10038	Ministry of Digital Economy and Society	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	764	101.0202951	15.13089239	THA	Thailand	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps															476608	317257	190792	328219	2016	190792	Ministry of Digital Economy and Society	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	0.97835765	8.532096072	TGO	Togo	1	NUMBER	ANYS	Number	any speed								1201	1911	4166	27225	34039	41493	6915	12610	63108	44857	33796.6	2016	44857	Autorité de Règlementation des secteurs de Postes et de Télécommunications	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	0.97835765	8.532096072	TGO	Togo	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	0.97835765	8.532096072	TGO	Togo	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																	8299	8299	2016	8299	Autorité de Règlementation des secteurs de Postes et de Télécommunications	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	768	0.97835765	8.532096072	TGO	Togo	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	NUMBER	ANYS	Number	any speed																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	772	-171.8154473	-9.214545558	TKL	Tokelau	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	-175.1959991	-21.19511329	TON	Tonga	1	NUMBER	ANYS	Number	any speed			11	22	334	645	633	780	721	1000	1100	1300	1500	1700	1800	2458	3000	2091.6	2016	3000	ITU estimate.	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	-175.1959991	-21.19511329	TON	Tonga	2	NUMBER	10MBPS	Number	10 mbps and over																32		32	2015	32	Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	-175.1959991	-21.19511329	TON	Tonga	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																1740		1740	2015	1740	Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	776	-175.1959991	-21.19511329	TON	Tonga	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																686		686	2015	686	Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	NUMBER	ANYS	Number	any speed			176	884	4233	10803	20613	35491	85447	130057	162850	172318	201410	212498	246740	268965	255579	237038.4	2016	255579	Telecommunications Authority of Trinidad and Tobago (TATT)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	NUMBER	10MBPS	Number	10 mbps and over										5956	5621	9636	15084	101942	118387	136579	137862	101970.8	2016	137862	Telecommunications Authority of Trinidad and Tobago (TATT)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps										56005	62026	62393	67041	60663	55171	72478	26262	56323	2016	26262	Telecommunications Authority of Trinidad and Tobago (TATT)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps												82958	101832	32607	43136	57706	91455	65347.2	2016	91455	Telecommunications Authority of Trinidad and Tobago (TATT)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	NUMBER	ANYS	Number	any speed	1973	8374	16632	30327	56146	129320	240620	379800	557577	690424	786818	866968	954988	1041934	1091763	1234447	1297585	1124143.4	2016	1297585	Telecommunications Regulatory Authority (TRA)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	NUMBER	10MBPS	Number	10 mbps and over											44075	77342	100686	265262	535321	846001	1021843	553822.6	2016	1021843	Telecommunications Regulatory Authority (TRA)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps										616904	500810	415575	379096	300515	238198	177012	114419	241848	2016	114419	Telecommunications Regulatory Authority (TRA)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	784	53.98279159	23.43322219	ARE	United Arab Emirates	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps										73520	251296	377227	475206	476157	318244	211434	161323	328472.8	2016	161323	Telecommunications Regulatory Authority (TRA)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	9.572737411	34.11439971	TUN	Tunisia	1	NUMBER	ANYS	Number	any speed			26	259	2839	17573	43845	95916	227328	372887	482204	559358	527308	519984	498730	487923	641113	535011.6	2016	641113	Instance Nationale des Télécommunications	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	9.572737411	34.11439971	TUN	Tunisia	2	NUMBER	10MBPS	Number	10 mbps and over											259	1	4854	5011	9046	31715	156996	41524.4	2016	156996	Instance Nationale des Télécommunications	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	9.572737411	34.11439971	TUN	Tunisia	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps								114000	198000	336000	375000	389089	83523	25453	22543	13865	5821	30241	2016	5821	Instance Nationale des Télécommunications	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	788	9.572737411	34.11439971	TUN	Tunisia	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps								500	17000	36000	103000	147902	414872	487035	467141	442343	478296	457937.4	2016	478296	Instance Nationale des Télécommunications	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	792	35.42890329	38.9899684	TUR	Turkey	1	NUMBER	ANYS	Number	any speed		10915	21205	199324	577931	1589768	2773685	4753757	5756965	6450287	7098163	7591367	7868968	8893391	8866361	9504594	10499692	9126601.2	2016	10499692	Information and Communication Technologies Authority (ICTA)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	792	35.42890329	38.9899684	TUR	Turkey	2	NUMBER	10MBPS	Number	10 mbps and over										2615	311510	568139	733814	1589844	4175494	6557071	7986512	4208547	2016	7986512	Information and Communication Technologies Authority (ICTA)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	792	35.42890329	38.9899684	TUR	Turkey	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps										3990680	1975261	1140808	1103173	771644	433335	233199	233979	555066	2016	233979	Information and Communication Technologies Authority (ICTA)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	792	35.42890329	38.9899684	TUR	Turkey	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps										2376964	4800923	5871615	6021183	6053862	4282213	2694497	2279201	4266191.2	2016	2279201	Information and Communication Technologies Authority (ICTA)	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	NUMBER	ANYS	Number	any speed									75	465	723	1100	1400	1800	2300	3000	4000	2500	2016	4000	ITU estimate.	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	795	58.9787665	40.0912346	TKM	Turkmenistan	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	795	58.9787665	40.0912346	TKM	Turkmenistan	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	NUMBER	ANYS	Number	any speed																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	NUMBER	ANYS	Number	any speed					50	150	250	270	290	100	240	450	550	700	900	1000	1000	830	2016	1000	ITU estimate.	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	NUMBER	10MBPS	Number	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	798	178.6679611	-7.460048071	TUV	Tuvalu	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	798	178.6679611	-7.460048071	TUV	Tuvalu	4	NUMBER	2MT10MBPS	Number	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	800	32.39100438	1.279557331	UGA	Uganda	1	NUMBER	ANYS	Number	any speed						850	1210	1860	4798	6000	14000	35514	38400	41500	55198	72651	108259	63201.6	2016	108259	Uganda Communications Commission	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	800	32.39100438	1.279557331	UGA	Uganda	2	NUMBER	10MBPS	Number	10 mbps and over										120	280	710	768		936	1614	4330	1912	2016	4330	Uganda Communications Commission	
2018.Q2.G.01	IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	800	32.39100438	1.279557331	UGA	Uganda	3	NUMBER	256KT2MBPS	Number	between 256 kbps and 2 mbps										5400	12600	31963	34560		49896	64579	97433	61617	2016	97433	Uganda Communications Commission	
