"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"598","Papua New Guinea","PNG","145.8587761","-6.756057077","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","18.12","","","","","","",2010.0,"18.12","Country data","ILOSTAT - HIES - Household Income and Expenditure Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing"
"600","Paraguay","PRY","-60.54854225","-21.70216237","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","34.62","34.06","35.5","32.04","33.98","32.34","38.56","33.82","38.71","36.55",2016.0,"36.55","Country data","ILOSTAT - HS - Continous Household Survey","[2009]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2007-2008]: Data reference period: Fourth quarter | Age coverage - minimum age: 10 years old // [2010-2016]: Repository: ILO-STATISTICS - Micro data processing"
"604","Peru","PER","-71.82093277","-13.58939705","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","28.07","27.04","21.23","18.09","25.59","25.69","27.84","28.47","20.34","35.76","28.95","38.06","30.4","32.06","25.46","33.8","33.31",2016.0,"33.31","Country data","[2004-2016]: ILOSTAT - HS - National Household Survey // [2000-2003]: ILOSTAT - LFS - Permanent Employment Survey (Urban)","[2000-2001]: Data reference period: Annual or annual average | Geographical coverage: Urban areas only | Age coverage - minimum age: 14 years old // [2002]: Data reference period: Fourth quarter | Geographical coverage: Main city or metropolitan area | Age coverage - minimum age: 14 years old // [2004-2016]: Repository: ILO-STATISTICS - Micro data processing // [2003]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area"
"608","Philippines","PHL","120.8601418","14.16591706","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","58.96","57.79","57.5","57.27","57.37","57.89","57.62","54.82","53.38","52.73","52.14","47.56","47.12","47.01","46.56","48.95",2016.0,"48.95","Country data","ILOSTAT - LFS - Labor Force Survey","[2001]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing // [2002]: Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts // [2015]: Data reference period: Annual or annual average | Population coverage: Excluding institutional population // [2003-2014,2016]: Repository: ILO-STATISTICS - Micro data processing"
"612","Pitcairn","PCN","-128.3225873","-24.37538456","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"616","Poland","POL","19.40660158","52.1226733","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","32.54","29.79","31.08","33.3","32.75","32.8","35.35","36.22","36.13","35.48","35.64","37.98","37.82","37.76","38.81","40.17","41.17",2016.0,"41.17","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"620","Portugal","PRT","-7.961599811","39.68509315","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","31.11","30.77","29.5","32.2","33.46","34.06","33.03","31.83","31.45","31.78","32.28","33.36","35.16","33.75","35.13","32.63","35.85",2016.0,"35.85","Country data","ILOSTAT - LFS - EU Labour Force Survey","[2005,2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average // [2000-2004,2006-2010,2012-2016]: Repository: Eurostat special tabulation | Data reference period: Annual or annual average"
"624","Guinea-Bissau","GNB","-14.40182514","12.11760394","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"626","Timor-Leste","TLS","125.9451052","-8.797497247","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","10.1","","","32.91","","","",2013.0,"32.91","Country data","ILOSTAT - LFS - Labour Force Survey","[2010]: Repository: ILO-STATISTICS - Micro data processing // [2013]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"630","Puerto Rico","PRI","-66.47591017","18.22753799","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","","","","","","","","","","","","","","","","","","","","",""
"634","Qatar","QAT","51.19152467","25.28355379","5","Achieve gender equality and empower all women and girls","5.5","Ensure women's full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life","5.5.2","Proportion of women in managerial positions","1","IC_GEN_MGTL","Proportion of women in managerial positions (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","FEMALE","Female","","4.71","","","8.09","","7.28","6.83","","4.36","","","","12.22","","14.74","14.91",2016.0,"14.91","Country data","[2001,2006-2007,2009,2013,2015-2016]: ILOSTAT - LFS - Labor force sample survey // [2004]: ILOSTAT - PC - Qatar Population and Housing Census","[2004]: Data reference period: March // [2006-2007]: Data reference period: October // [2001]: Data reference period: October | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons // [2016]: Data reference period: September // [2015]: Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded // [2013]: Data reference period: September | Reference group coverage: Excluding temporarily absent from work | Age coverage - maximum age: 76 years or older, but bounded // [2009]: Reference group coverage: Total employment"
