series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	480	57.568022	-20.28581998	MUS	Mauritius	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	9.6	9.5	10.9	11.5	13.27	16.47	15.52	14.44	12.66	12.78	12.83	12.45	12.73	12.2	11.35	11.59	11.21		11.5875	2016	11.21	ILOSTAT - LFS - Continuous Multi-Purpose Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	480	57.568022	-20.28581998	MUS	Mauritius	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	8.8	6.8	7.2	7.7	8.49	9.62	9.14	8.53	7.22	7.49	7.69	7.91	8.15	8	7.72	7.92	7.3		7.735	2016	7.3	ILOSTAT - LFS - Continuous Multi-Purpose Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	480	57.568022	-20.28581998	MUS	Mauritius	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage					24.92	25.87	23.14	24.56	19.16	21.96	23.4	22.11	24.35		25.08	26.34	23.92		25.1133333333333	2016	23.92	ILOSTAT - LFS - Continuous Multi-Purpose Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	480	57.568022	-20.28581998	MUS	Mauritius	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage					5.08	6.55	6.59	5.83	5.4	5.28	5.24	5.66	5.57		5.06	4.98	4.68		4.90666666666667	2016	4.68	ILOSTAT - LFS - Continuous Multi-Purpose Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	480	57.568022	-20.28581998	MUS	Mauritius	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage					31.01	34.33	30.68	31.25	25.17	27.74	29.01	28.27	31.64		32.57	32.66	31.2		32.1433333333333	2016	31.2	ILOSTAT - LFS - Continuous Multi-Purpose Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	480	57.568022	-20.28581998	MUS	Mauritius	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage					9.17	12.72	12.37	11.15	10.52	10.25	10	9.66	9.42		7.97	7.88	7.66		7.83666666666667	2016	7.66	ILOSTAT - LFS - Continuous Multi-Purpose Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	480	57.568022	-20.28581998	MUS	Mauritius	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage					21.23	20.49	18.11	20	15.12	18.08	19.4	17.77	19.25		20.07	21.57	18.34		19.9933333333333	2016	18.34	ILOSTAT - LFS - Continuous Multi-Purpose Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	480	57.568022	-20.28581998	MUS	Mauritius	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage					2.82	3.24	3.45	3	2.54	2.46	2.46	3.31	3.28		3.26	3.12	2.82		3.06666666666667	2016	2.82	ILOSTAT - LFS - Continuous Multi-Purpose Household Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	484	-102.5148166	23.93378032	MEX	Mexico	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	2.19	2.15	2.52	2.61	3.08			3.41	3.78	5.36	5.37	5.19	4.89	4.89	4.79	4.23	3.83		4.435	2016	3.83	ILOSTAT - LFS - National Occupation and Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	484	-102.5148166	23.93378032	MEX	Mexico	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	3.27	3.27	3.5	3.63	4.7			3.99	4.03	5.35	5.18	5.13	4.88	4.96	4.85	4.45	3.91		4.5425	2016	3.91	ILOSTAT - LFS - National Occupation and Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	484	-102.5148166	23.93378032	MEX	Mexico	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	2.56	2.54	2.86	2.96	3.66			3.63	3.87	5.36	5.3	5.17	4.89	4.91	4.81	4.31	3.86		4.4725	2016	3.86	ILOSTAT - LFS - National Occupation and Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	484	-102.5148166	23.93378032	MEX	Mexico	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage	5.08	4.85	5.91	6.18	7.6			7.17	7.65	10.07	9.73	9.79	9.38	9.42	9.44	8.56	7.67		8.7725	2016	7.67	ILOSTAT - LFS - National Occupation and Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	484	-102.5148166	23.93378032	MEX	Mexico	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage	1.69	1.8	1.94	2.03	2.52			2.66	2.87	4.14	4.15	3.99	3.77	3.84	3.74	3.37	3.04		3.4975	2016	3.04	ILOSTAT - LFS - National Occupation and Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	484	-102.5148166	23.93378032	MEX	Mexico	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage	6.22	6.7	7.89	8.28	10.62			8.2	8.72	11.23	10.5	10.75	10.32	10.75	10.76	10.01	8.71		10.0575	2016	8.71	ILOSTAT - LFS - National Occupation and Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	484	-102.5148166	23.93378032	MEX	Mexico	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage	2.17	2.11	2.12	2.27	3.02			2.85	2.81	3.92	3.87	3.78	3.62	3.68	3.61	3.33	2.97		3.3975	2016	2.97	ILOSTAT - LFS - National Occupation and Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	484	-102.5148166	23.93378032	MEX	Mexico	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage	4.43	3.81	4.8	5.06	5.94			6.55	7.02	9.41	9.3	9.25	8.85	8.68	8.74	7.77	7.1		8.0725	2016	7.1	ILOSTAT - LFS - National Occupation and Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	484	-102.5148166	23.93378032	MEX	Mexico	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage	1.44	1.64	1.85	1.9	2.24			2.55	2.9	4.28	4.31	4.12	3.86	3.94	3.82	3.39	3.08		3.5575	2016	3.08	ILOSTAT - LFS - National Occupation and Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	492	7.424214814	43.73532918	MCO	Monaco	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	2.52																			2000	2.52	ILOSTAT - PC - Population census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	492	7.424214814	43.73532918	MCO	Monaco	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	5.23																			2000	5.23	ILOSTAT - PC - Population census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	492	7.424214814	43.73532918	MCO	Monaco	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	3.6																			2000	3.6	ILOSTAT - PC - Population census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	492	7.424214814	43.73532918	MCO	Monaco	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage	6.91																			2000	6.91	ILOSTAT - PC - Population census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	492	7.424214814	43.73532918	MCO	Monaco	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage	3.47																			2000	3.47	ILOSTAT - PC - Population census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	492	7.424214814	43.73532918	MCO	Monaco	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage	7.35																			2000	7.35	ILOSTAT - PC - Population census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	492	7.424214814	43.73532918	MCO	Monaco	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage	5.14																			2000	5.14	ILOSTAT - PC - Population census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	492	7.424214814	43.73532918	MCO	Monaco	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage	6.56																			2000	6.56	ILOSTAT - PC - Population census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	492	7.424214814	43.73532918	MCO	Monaco	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage	2.37																			2000	2.37	ILOSTAT - PC - Population census	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	496	103.0728057	46.83892054	MNG	Mongolia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage			6.2	7.1				7.2	5.92	5.58	7.13	5.07	4.25	4.02	5.15	5.4	8.41		5.745	2016	8.41	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	496	103.0728057	46.83892054	MNG	Mongolia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			6.2	6.4				7.1	5.18	6.16	5.9	4.43	3.53	4.46	4.41	4.26	5.9		4.7575	2016	5.9	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	496	103.0728057	46.83892054	MNG	Mongolia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage			6.2	6.8				7.2	5.56	5.86	6.55	4.77	3.9	4.23	4.8	4.86	7.24		5.2825	2016	7.24	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	496	103.0728057	46.83892054	MNG	Mongolia	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage									9.84	10.15	14.81	10.49	8.28	10.89	12.33	13.09	20.78		14.2725	2016	20.78	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	496	103.0728057	46.83892054	MNG	Mongolia	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage									4.72	5.07	5.12	3.83	3.09	3.27	3.85	3.9	5.81		4.2075	2016	5.81	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	496	103.0728057	46.83892054	MNG	Mongolia	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage									8.79	10.75	14.24	10.4	8.99	13.42	13.03	14.35	22.15		15.7375	2016	22.15	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	496	103.0728057	46.83892054	MNG	Mongolia	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage									4.56	5.38	4.62	3.57	2.63	3.31	3.49	3.25	4.53		3.645	2016	4.53	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	496	103.0728057	46.83892054	MNG	Mongolia	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage									10.63	9.65	15.23	10.56	7.75	8.98	11.85	12.21	19.95		13.2475	2016	19.95	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	496	103.0728057	46.83892054	MNG	Mongolia	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage									4.86	4.79	5.57	4.07	3.53	3.24	4.18	4.49	6.97		4.72	2016	6.97	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	9.73	8.69	8.1	9.57	10.08	8.66	8.91	6.23	4.54	7.83	9.08	7.73	6.82	6.03	4.62	4.45	5.46		5.14	2016	5.46	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	7.2	5.88	5.54	6.36	6.32	5.98	5.76	3.87	3.35	4.89	5.74	5.59	4.29	4.14	3.07	2.92	2.89		3.255	2016	2.89	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	8.47	7.28	6.8	7.95	8.17	7.29	7.38	5.07	3.98	6.4	7.45	6.68	5.58	5.1	3.86	3.69	4.18		4.2075	2016	4.18	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage			15.17	18.13	19.74	18.79	17.1	14.46	11.22	15.41	17.83	14.89	13.1	12.21	9.82	10.7	11.22		10.9875	2016	11.22	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage			5.54	6.64	6.75	5.91	6.08	3.95	3.11	5.25	6.08	5.65	4.73	4.35	3.3	3.05	3.61		3.5775	2016	3.61	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage			12.61	17.11	17.55	18.31	15.97	13.85	12.44	14.96	14.96	15.77	13.44	12.68	10.23	12.89	11.69		11.8725	2016	11.69	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage			4.56	5.14	5.1	4.65	4.59	2.87	2.4	3.77	4.68	4.45	3.41	3.4	2.54	2.18	2.28		2.6	2016	2.28	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage			17.44	18.97	21.46	19.07	17.95	14.9	10.14	15.76	20.02	14.19	12.84	11.88	9.55	9.2	10.87		10.375	2016	10.87	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	498	28.4650624	47.20236795	MDA	Republic of Moldova	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage			6.57	8.21	8.51	7.27	7.53	5.02	3.78	6.69	7.47	6.82	6.05	5.29	4.06	3.92	4.96		4.5575	2016	4.96	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	499	19.25214024	42.78717043	MNE	Montenegro	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								18.1	16.25	18.04	18.92	19.4	19.28	20.04	17.8	17.64			18.4933333333333	2015	17.64	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	499	19.25214024	42.78717043	MNE	Montenegro	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								20.9	18.37	20.43	20.65	20	20.29	18.82	18.23	16.12			17.7233333333333	2015	16.12	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	499	19.25214024	42.78717043	MNE	Montenegro	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								19.4	17.15	19.09	19.68	19.71	19.73	19.5	18	17.52			18.34	2015	17.52	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	499	19.25214024	42.78717043	MNE	Montenegro	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage												37.02		42.54	35.64	37.69			38.6233333333333	2015	37.69	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	499	19.25214024	42.78717043	MNE	Montenegro	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage												18.32		17.46	16.19	15.36			16.3366666666667	2015	15.36	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	499	19.25214024	42.78717043	MNE	Montenegro	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage												40		41.93	35.1	34.51			37.18	2015	34.51	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	499	19.25214024	42.78717043	MNE	Montenegro	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage												18.61		16.84	16.69	14.25			15.9266666666667	2015	14.25	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	499	19.25214024	42.78717043	MNE	Montenegro	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage												35.45		43.01	36.12	39.86			39.6633333333333	2015	39.86	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	499	19.25214024	42.78717043	MNE	Montenegro	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage												17.99		17.94	15.74	15.15			16.2766666666667	2015	15.15	ILOSTAT - LFS - Labour force survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	500	-62.19261223	16.73558313	MSR	Montserrat	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	500	-62.19261223	16.73558313	MSR	Montserrat	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	500	-62.19261223	16.73558313	MSR	Montserrat	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	500	-62.19261223	16.73558313	MSR	Montserrat	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	500	-62.19261223	16.73558313	MSR	Montserrat	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	500	-62.19261223	16.73558313	MSR	Montserrat	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	500	-62.19261223	16.73558313	MSR	Montserrat	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	500	-62.19261223	16.73558313	MSR	Montserrat	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	500	-62.19261223	16.73558313	MSR	Montserrat	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage																							
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	504	-6.281942841	31.8440131	MAR	Morocco	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	13.78	12.45	11.27	11.53	10.63	10.81	9.67	9.61	9.49	8.96	8.88	8.43	8.65	9.11	9.49		8.9		9.16666666666667	2016	8.9	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	504	-6.281942841	31.8440131	MAR	Morocco	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	13.03	12.51	12.54	12.97	11.35	11.55	9.67	9.43	9.78	9.47	9.55	10.22	9.94	9.57	10.28		10.9		10.25	2016	10.9	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	504	-6.281942841	31.8440131	MAR	Morocco	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	13.58	12.46	11.59	11.92	10.83	11.01	9.67	9.56	9.57	9.1	9.06	8.91	8.99	9.23	9.7	9.66	9.4		9.4975	2016	9.4	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	504	-6.281942841	31.8440131	MAR	Morocco	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage		18.9	17.63	17.02	15.39	15.7	16.56	15.58	18.25			17.92	18.61	19.13	19.94				19.535	2014	19.94	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	504	-6.281942841	31.8440131	MAR	Morocco	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage		10.23	9.55	10.2	9.3	9.52	7.63		7.14			6.77	6.83	7.16	7.6				7.38	2014	7.6	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	504	-6.281942841	31.8440131	MAR	Morocco	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage		16.59	16.86	15.93	14.45	14.41	14.12	13.28	16.1			17.43	19.16	18.24	17.69				17.965	2014	17.69	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	504	-6.281942841	31.8440131	MAR	Morocco	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage		11.13	11.07	11.94	10.27	10.65	8.27		7.98			8.56	7.95	7.82	8.75				8.285	2014	8.75	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	504	-6.281942841	31.8440131	MAR	Morocco	8	15-24	MALE	PERCENT	15 to 24 years old	Male	Percentage		19.66	17.89	17.43	15.76	16.17	17.53	16.53	19.06			18.09	18.42	19.44	20.78				20.11	2014	20.78	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	504	-6.281942841	31.8440131	MAR	Morocco	9	25+	MALE	PERCENT	25 years old and over	Male	Percentage		9.92	9.05	9.58	8.94	9.11	7.4		6.83			6.11	6.43	6.92	7.18				7.05	2014	7.18	ILOSTAT - LFS - National Employment Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage																2.86			2.86	2015	2.86	ILOSTAT - HS - Household budget Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage																3.12			3.12	2015	3.12	ILOSTAT - HS - Household budget Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage																3			3	2015	3	ILOSTAT - HS - Household budget Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	4	15-24	BOTHSEX	PERCENT	15 to 24 years old	Both	Percentage																6.91			6.91	2015	6.91	ILOSTAT - HS - Household budget Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	5	25+	BOTHSEX	PERCENT	25 years old and over	Both	Percentage																1.63			1.63	2015	1.63	ILOSTAT - HS - Household budget Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	6	15-24	FEMALE	PERCENT	15 to 24 years old	Female	Percentage																6.73			6.73	2015	6.73	ILOSTAT - HS - Household budget Survey	C
2018.Q2.G.01	SL_TLF_UEM	Unemployment rate, by sex and age (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	7	25+	FEMALE	PERCENT	25 years old and over	Female	Percentage																1.89			1.89	2015	1.89	ILOSTAT - HS - Household budget Survey	C
