ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Age_Code,Age_Desc,Sex_Code,Sex_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2002,Footnotes_2003,Footnotes_2004,Footnotes_2005,Footnotes_2006,Footnotes_2007,Footnotes_2009,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Footnotes_2017,Nature_Code_2002,Nature_Code_2003,Nature_Code_2004,Nature_Code_2005,Nature_Code_2006,Nature_Code_2007,Nature_Code_2009,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Nature_Code_2017,Source_2002,Source_2003,Source_2004,Source_2005,Source_2006,Source_2007,Source_2009,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,Source_2017,TimeDetail_2002,TimeDetail_2003,TimeDetail_2004,TimeDetail_2005,TimeDetail_2006,TimeDetail_2007,TimeDetail_2009,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,TimeDetail_2017,Value_2002,Value_2003,Value_2004,Value_2005,Value_2006,Value_2007,Value_2009,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Value_2017,Latest_Year,Latest_Value
SYC,55.46561591,-4.678053059,690,Seychelles,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,103.8107883,1.361009155,702,Singapore,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,19.48495604,48.70741446,703,Slovakia,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,14.82209486,46.11958061,705,Slovenia,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,-3.554078296,40.39211472,724,Spain,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESH,-13.13515523,24.66265342,732,Western Sahara,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,29.95650159,16.02643066,736,Sudan,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJM,13.38071013,78.82894131,744,Svalbard and Jan Mayen Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,14.3775338,60.60103109,752,Sweden,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHE,8.223158,46.96617097,756,Switzerland,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKL,-171.8154473,-9.214545558,772,Tokelau,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,53.98279159,23.43322219,784,United Arab Emirates,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCA,-71.745121,21.80780585,796,Turks and Caicos Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,21.7007909,41.60048068,807,"Macedonia, Republic of",5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,-2.23830539,53.27691757,826,United Kingdom,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGY,-2.200712402,49.71561166,831,Guernsey,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JEY,-2.136773508,49.22353354,832,Jersey,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMN,-4.538190305,54.22880901,833,Isle of Man,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,34.80521182,-6.265332606,834,"Tanzania, United Republic of",5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,-99.13830311,39.5277871,840,United States of America,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,-64.76960113,17.73297693,850,United States Virgin Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,-66.15642084,7.121324748,862,Venezuela (Bolivarian Republic of),5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WLF,-176.2034788,-13.28471201,876,Wallis and Futuna Islands,5,Achieve gender equality and empower all women and girls,5.3,"Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation",5.3.1,Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),2019.Q1.G.01,20-24,20 to 24 years old,FEMALE,Female,G,Global,PER_MARW_20T24Y,% of married women aged 20-24 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
