series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of occupation	Units description	Type of occupation description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	0.596			0.562		0.584			0.613	0.192									2009	0.192	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel				0.187		0.151			0.153										2008	0.153	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	3.882			2.34		2.345			2.68	3.607									2009	3.607	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.13			0.094		0.122			0.383										2008	0.383	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	PER_1000_POP	PHYS	Per 1,000 population	physicians								0.595					0.456					0.456	2012	0.456	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel								0.115					0.133					0.133	2012	0.133	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel								3.606					3.551					3.551	2012	3.551	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	584	171.0839119	7.110213497	MHL	Marshall Islands	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel								0.249					0.494					0.494	2012	0.494	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	585	134.5733878	7.502307591	PLW	Palau	1	PER_1000_POP	PHYS	Per 1,000 population	physicians							1.299			1.426	1.417				1.185			1.185	2014	1.185	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	585	134.5733878	7.502307591	PLW	Palau	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel								0.05											2007	0.05	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	585	134.5733878	7.502307591	PLW	Palau	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel					6.061		5.897			5.506	5.862				5.261			5.261	2014	5.261	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	585	134.5733878	7.502307591	PLW	Palau	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel								0.249											2007	0.249	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	586	68.80479684	29.36491634	PAK	Pakistan	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	0.664	0.681			0.774	0.824		0.8	0.821	0.838	0.852	0.877				0.978		0.978	2015	0.978	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	586	68.80479684	29.36491634	PAK	Pakistan	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.054														2004	0.054	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	586	68.80479684	29.36491634	PAK	Pakistan	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	0.434	0.444			0.478				0.557	0.574	0.59	0.447				0.502		0.502	2015	0.502	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	586	68.80479684	29.36491634	PAK	Pakistan	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.03	0.033			0.052				0.055	0.059	0.062	0.067				0.088		0.088	2015	0.088	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	591	-81.26616623	8.450965746	PAN	Panama	1	PER_1000_POP	PHYS	Per 1,000 population	physicians		1.245	1.337	1.343	1.325	1.352	1.354	1.309	1.388	1.317	1.414	1.508	1.609	1.594				1.6015	2013	1.594	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	591	-81.26616623	8.450965746	PAN	Panama	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	591	-81.26616623	8.450965746	PAN	Panama	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel		1.843	1.919	2.203	1.996	2.011	2.011				2.492	2.33							2011	2.33	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	591	-81.26616623	8.450965746	PAN	Panama	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel		0.248	0.285	0.271	0.283	0.283	0.282	0.275	0.283	0.29	0.301	0.303	0.329	0.272				0.3005	2013	0.272	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	0.051								0.051		0.055								2010	0.055	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel													0.049					0.049	2012	0.049	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	0.529								0.435		0.532								2010	0.532	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.017									0.018									2009	0.018	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	PER_1000_POP	PHYS	Per 1,000 population	physicians			1.154										1.286					1.286	2012	1.286	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	600	-60.54854225	-21.70216237	PRY	Paraguay	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel			0.339																2002	0.339	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	600	-60.54854225	-21.70216237	PRY	Paraguay	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel			1.863										1.049					1.049	2012	1.049	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	600	-60.54854225	-21.70216237	PRY	Paraguay	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel			0.578										0.165					0.165	2012	0.165	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	604	-71.82093277	-13.58939705	PER	Peru	1	PER_1000_POP	PHYS	Per 1,000 population	physicians										0.94			1.116					1.116	2012	1.116	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	604	-71.82093277	-13.58939705	PER	Peru	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel										0.063			0.051					0.051	2012	0.051	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	604	-71.82093277	-13.58939705	PER	Peru	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel										1.299			1.493					1.493	2012	1.493	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	604	-71.82093277	-13.58939705	PER	Peru	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel										0.123			0.148					0.148	2012	0.148	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
