series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Type of product	Units	Type of product description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	250	2.457288129	46.62660861	FRA	France	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	260	69.64849091	-49.6068576	ATF	French Southern Territories	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	620	-7.961599811	39.68509315	PRT	Portugal	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	268	43.3713615	42.04813028	GEO	Georgia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	254	-53.23619089	3.922673437	GUF	French Guiana	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	450	46.6982339	-19.38514785	MDG	Madagascar	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	262	42.18274707	11.56004161	DJI	Djibouti	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	270	-15.39944785	13.45295927	GMB	Gambia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	694	-11.78306584	8.568604164	SLE	Sierra Leone	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	454	33.4884625	-13.40819859	MWI	Malawi	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	266	11.78727747	-0.60687619	GAB	Gabon	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	626	125.9451052	-8.797497247	TLS	Timor-Leste	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	275	35.25694122	31.94347933	PSE	State of Palestine	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	702	103.8107883	1.361009155	SGP	Singapore	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	458	116.8346314	5.452415309	MYS	Malaysia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	705	14.82209486	46.11958061	SVN	Slovenia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	630	-66.47591017	18.22753799	PRI	Puerto Rico	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	276	10.3806066	51.08862743	DEU	Germany	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	703	19.48495604	48.70741446	SVK	Slovakia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	462	73.09672546	-0.614385021	MDV	Maldives	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	706	46.20367477	4.406485729	SOM	Somalia	4	SOR	INDEX	sorghum	Index	2016	0.77	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	634	51.19152467	25.28355379	QAT	Qatar	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	288	-1.205623522	7.964825185	GHA	Ghana	4	SOR	INDEX	sorghum	Index	2016	-0.82	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	704	105.802499	10.09643079	VNM	Viet Nam	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	466	-3.522016039	17.35311254	MLI	Mali	4	SOR	INDEX	sorghum	Index	2016	-0.22	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	710	24.67184355	-29.99957544	ZAF	South Africa	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	638	55.53171398	-21.13183266	REU	Réunion	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	292	-5.347561686	36.13895036	GIB	Gibraltar	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	646	29.92310194	-1.999842114	RWA	Rwanda	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	470	14.44617519	35.89194275	MLT	Malta	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	716	29.86909584	-19.00075492	ZWE	Zimbabwe	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	642	24.98481009	45.83893563	ROU	Romania	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	296	-157.5643005	1.768837732	KIR	Kiribati	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	474	-60.91544135	14.56086108	MTQ	Martinique	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	724	-3.554078296	40.39211472	ESP	Spain	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	643	99.01404926	61.61899849	RUS	Russian Federation	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	300	22.58307827	39.47301873	GRC	Greece	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	654	-5.705752501	-15.96503946	SHN	Saint Helena	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	478	-10.33187259	20.26089546	MRT	Mauritania	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	728	30.32618773	7.290839152	SSD	South Sudan	4	SOR	INDEX	sorghum	Index	2016	6.24	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	492	7.424214814	43.73532918	MCO	Monaco	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	304	-41.39371316	74.75625681	GRL	Greenland	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	480	57.568022	-20.28581998	MUS	Mauritius	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	732	-13.13515523	24.66265342	ESH	Western Sahara	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	496	103.0728057	46.83892054	MNG	Mongolia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	308	-61.68248568	12.11238395	GRD	Grenada	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	660	-63.05651612	18.21525315	AIA	Anguilla	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	484	-102.5148166	23.93378032	MEX	Mexico	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	736	29.95650159	16.02643066	SDN	Sudan	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	498	28.4650624	47.20236795	MDA	Republic of Moldova	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	312	-61.64762115	16.14416917	GLP	Guadeloupe	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	662	-60.96529553	13.89405601	LCA	Saint Lucia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	-11.28173419	11.00210343	GIN	Guinea	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	740	-55.90626394	4.132603197	SUR	Suriname	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	499	19.25214024	42.78717043	MNE	Montenegro	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	316	144.7029305	13.35485404	GUM	Guam	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	-58.97322037	4.788012784	GUY	Guyana	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	500	-62.19261223	16.73558313	MSR	Montserrat	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	320	-91.2312746	15.00273719	GTM	Guatemala	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	-72.33640958	18.40426539	HTI	Haiti	4	SOR	INDEX	sorghum	Index	2016	-0.44	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	748	31.50149288	-26.56471011	SWZ	Swaziland	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	504	-6.281942841	31.8440131	MAR	Morocco	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	752	14.3775338	60.60103109	SWE	Sweden	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	508	38.18479941	-14.27963886	MOZ	Mozambique	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	762	69.294998	38.43069666	TJK	Tajikistan	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	674	12.46329038	43.93841766	SMR	San Marino	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	336	12.45315803	41.90343751	VAT	Holy See	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	756	8.223158	46.96617097	CHE	Switzerland	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	512	57.87743482	21.98805614	OMN	Oman	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	764	101.0202951	15.13089239	THA	Thailand	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	678	6.609772265	0.241554875	STP	Sao Tome and Principe	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	340	-86.59974381	14.82243161	HND	Honduras	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	598	145.8587761	-6.756057077	PNG	Papua New Guinea	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	516	17.21907885	-22.13817068	NAM	Namibia	4	SOR	INDEX	sorghum	Index	2016	7.44	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	768	0.97835765	8.532096072	TGO	Togo	4	SOR	INDEX	sorghum	Index	2016	-0.08	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	682	44.54763347	24.12594211	SAU	Saudi Arabia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	600	-60.54854225	-21.70216237	PRY	Paraguay	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	520	166.92313	-0.528742623	NRU	Nauru	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	772	-171.8154473	-9.214545558	TKL	Tokelau	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	686	-14.46636926	14.35920905	SEN	Senegal	4	SOR	INDEX	sorghum	Index	2016	-1.94	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	348	19.41221519	47.1651448	HUN	Hungary	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	604	-71.82093277	-13.58939705	PER	Peru	4	SOR	INDEX	sorghum	Index	2016	0.33	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	524	83.94678863	28.25866332	NPL	Nepal	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	776	-175.1959991	-21.19511329	TON	Tonga	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	688	20.805876	44.03145697	SRB	Serbia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	352	-19.02116966	64.79134763	ISL	Iceland	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	608	120.8601418	14.16591706	PHL	Philippines	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	528	5.331480568	51.86728884	NLD	Netherlands	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	690	55.46561591	-4.678053059	SYC	Seychelles	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	356	79.3608464	22.34642074	IND	India	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	612	-128.3225873	-24.37538456	PCN	Pitcairn	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	784	53.98279159	23.43322219	ARE	United Arab Emirates	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	96	114.6288563	4.49736984	BRN	Brunei Darussalam	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	795	58.9787665	40.0912346	TKM	Turkmenistan	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	20	1.576257417	42.54548611	AND	Andorra	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	531	-68.95033464	12.15058042	CUW	Curaçao	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	788	9.572737411	34.11439971	TUN	Tunisia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	100	25.23763153	42.75731323	BGR	Bulgaria	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	24	17.57817062	-12.33724746	AGO	Angola	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	533	-69.97050586	12.50878756	ABW	Aruba	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	792	35.42890329	38.9899684	TUR	Turkey	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	104	96.51752295	21.19332882	MMR	Myanmar	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	798	178.6679611	-7.460048071	TUV	Tuvalu	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	36	134.3499412	-25.57717202	AUS	Australia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	108	29.89080992	-3.366387428	BDI	Burundi	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	800	32.39100438	1.279557331	UGA	Uganda	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	31	50.01064725	40.39229544	AZE	Azerbaijan	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	540	165.5067368	-21.41742531	NCL	New Caledonia	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	40	14.14172472	47.58704857	AUT	Austria	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	112	28.04940161	53.54193075	BLR	Belarus	4	SOR	INDEX	sorghum	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	804	31.40270802	49.00735945	UKR	Ukraine	4	SOR	INDEX	sorghum	Index	2016					
