series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	570	-169.8601693	-19.05000475	NIU	Niue	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	570	-169.8601693	-19.05000475	NIU	Niue	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	570	-169.8601693	-19.05000475	NIU	Niue	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	578	11.47846389	61.34311134	NOR	Norway	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	14.2	12.2	11.3	9.3	9.2	9.25	2016	9.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	578	11.47846389	61.34311134	NOR	Norway	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	17.6	14.7	13.4	11	10.7	10.85	2016	10.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	578	11.47846389	61.34311134	NOR	Norway	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	10.9	9.8	9.1	7.6	7.7	7.65	2016	7.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	27.4	27.2	26.4	26.5	26.1	26.3	2016	26.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	30.1	30	29.2	29.5	29	29.25	2016	29	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.8	24.5	23.7	23.5	23.1	23.3	2016	23.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	584	171.0839119	7.110213497	MHL	Marshall Islands	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	584	171.0839119	7.110213497	MHL	Marshall Islands	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	585	134.5733878	7.502307591	PLW	Palau	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	585	134.5733878	7.502307591	PLW	Palau	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	585	134.5733878	7.502307591	PLW	Palau	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	586	68.80479684	29.36491634	PAK	Pakistan	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	26.7	26.7	25.6	24.8	24.7	24.75	2016	24.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	586	68.80479684	29.36491634	PAK	Pakistan	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	28.7	28.5	27.4	26.7	26.6	26.65	2016	26.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	586	68.80479684	29.36491634	PAK	Pakistan	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	24.4	24.8	23.7	22.7	22.6	22.65	2016	22.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	591	-81.26616623	8.450965746	PAN	Panama	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	15	14.6	13.4	13.2	13	13.1	2016	13	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	591	-81.26616623	8.450965746	PAN	Panama	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	16.5	16.5	15.8	15.7	15.4	15.55	2016	15.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	591	-81.26616623	8.450965746	PAN	Panama	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	13.5	12.8	11.2	10.9	10.8	10.85	2016	10.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	31.2	29.3	28.2	29.9	30	29.95	2016	30	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	34.1	32.1	31	33.5	33.6	33.55	2016	33.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	28.3	26.6	25.6	26.6	26.6	26.6	2016	26.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	21.2	19.8	18.6	17.7	17.5	17.6	2016	17.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	600	-60.54854225	-21.70216237	PRY	Paraguay	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	22.4	20.8	19.7	18.9	18.7	18.8	2016	18.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	600	-60.54854225	-21.70216237	PRY	Paraguay	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	20.1	18.9	17.4	16.5	16.3	16.4	2016	16.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	604	-71.82093277	-13.58939705	PER	Peru	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	15.3	14	13.6	12.8	12.6	12.7	2016	12.6	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	604	-71.82093277	-13.58939705	PER	Peru	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	16.4	15.2	14.9	14.3	14.1	14.2	2016	14.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	604	-71.82093277	-13.58939705	PER	Peru	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	14.3	12.9	12.3	11.4	11.2	11.3	2016	11.2	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	608	120.8601418	14.16591706	PHL	Philippines	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	26.8	28.4	27.6	26.9	26.8	26.85	2016	26.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	608	120.8601418	14.16591706	PHL	Philippines	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	31.6	34.4	33.5	32.9	32.8	32.85	2016	32.8	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	608	120.8601418	14.16591706	PHL	Philippines	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	22.2	22.7	21.8	21.1	21	21.05	2016	21	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	612	-128.3225873	-24.37538456	PCN	Pitcairn	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage										
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	616	19.40660158	52.1226733	POL	Poland	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	24.8	22.3	20.4	19.3	18.7	19	2016	18.7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	616	19.40660158	52.1226733	POL	Poland	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	34.2	31	28.2	26.4	25.3	25.85	2016	25.3	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	616	19.40660158	52.1226733	POL	Poland	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	16.2	14.3	13.2	12.7	12.4	12.55	2016	12.4	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	620	-7.961599811	39.68509315	PRT	Portugal	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	15.7	13.8	12.1	11.2	11.1	11.15	2016	11.1	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	620	-7.961599811	39.68509315	PRT	Portugal	2	30-70	MALE	PERCENT	30 to 70 years old	Male	Percentage	20.9	18.6	16.8	15.7	15.5	15.6	2016	15.5	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	620	-7.961599811	39.68509315	PRT	Portugal	3	30-70	FEMALE	PERCENT	30 to 70 years old	Female	Percentage	10.8	9.3	7.8	7.1	7	7.05	2016	7	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_NCOM	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	30-70	BOTHSEX	PERCENT	30 to 70 years old	Both	Percentage	23.4	22.3	21.5	19.8	20	19.9	2016	20	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
