GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Cities_Code,Cities_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ZAMORA_MICHOACAN,"Zamora, Michoacan",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ZAPOPAN_JALISCO,"Zapopan, Jalisco",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,90.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ZITACUARO_MICHOACN,"Zitacuaro, Michoacan",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,85.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CAMPECHE_CAMPECHE,"Campeche, Campeche",G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2001.0,,80.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CIUDADOBREGON,Ciudad Obregon,G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2015.0,,81.4,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,MEXICOCITY,Mexico City,G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2015.0,,81.4,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CORREGIDORA,Corregidora,G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2015.0,,83.3,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,GUADALAJARA,Guadalajara,G,Global,NA,Data nature not available,PERCENT,Percentage,484,Mexico,2015.0,,82.4,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MEX,-102.5148166,23.93378032
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,NOCITI,All areas or breakdown by cities not available,G,Global,NA,Data nature not available,PERCENT,Percentage,492,Monaco,2012.0,,100.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MCO,7.424214814,43.73532918
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,ULAANBAATAR,Ulaanbaatar,G,Global,NA,Data nature not available,PERCENT,Percentage,496,Mongolia,2015.0,,58.5,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MNG,103.0728057,46.83892054
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,NOCITI,All areas or breakdown by cities not available,G,Global,NA,Data nature not available,PERCENT,Percentage,499,Montenegro,2012.0,,75.9,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,MNE,19.25214024,42.78717043
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,KATHMANDU,Kathmandu,G,Global,NA,Data nature not available,PERCENT,Percentage,524,Nepal,2003.0,,94.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,NPL,83.94678863,28.25866332
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,AMSTERDAM-UTRECHT,Amsterdam-Utrecht,G,Global,NA,Data nature not available,PERCENT,Percentage,528,Netherlands,2015.0,,100.0,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,NLD,5.331480568,51.86728884
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.1,"Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities",1,EN_REF_WASCOL,"Municipal Solid Waste collection coverage, by cities (%)",2019.Q1.G.01,CHRISTCHURCH,Christchurch,G,Global,NA,Data nature not available,PERCENT,Percentage,554,New Zealand,2015.0,,99.1,Float,United Nations Human Settlements Programme (UN-Habitat),Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.,NZL,170.4755673,-43.98721568
