"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Level/Status_Code","Level/Status_Desc","ReportingType_Code","ReportingType_Desc","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"518","Eastern Asia (excluding Japan)","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","NODATA","No data available","G","Global","","","","","",""
"518","Eastern Asia (excluding Japan)","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","VLOWIMP","Very low level of implementation","G","Global","","","","","",""
"518","Eastern Asia (excluding Japan)","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","MHIGIMP","Medium-high level of implementation","G","Global","","","","","",""
"518","Eastern Asia (excluding Japan)","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","MLOWIMP","Medium-low level of implementation","G","Global","","","","","",""
"535","Bonaire, Sint Eustatius and Saba","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","VLOWIMP","Very low level of implementation","G","Global","","","","","",""
"535","Bonaire, Sint Eustatius and Saba","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","VHIGIMP","Very high level of implementation","G","Global","","","","","",""
"535","Bonaire, Sint Eustatius and Saba","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","HIGIMP","High level of implementation","G","Global","","","","","",""
"535","Bonaire, Sint Eustatius and Saba","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","LOWIMP","Low level of implementation","G","Global","","","","","",""
"535","Bonaire, Sint Eustatius and Saba","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","MHIGIMP","Medium-high level of implementation","G","Global","","","","","",""
"535","Bonaire, Sint Eustatius and Saba","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","MLOWIMP","Medium-low level of implementation","G","Global","","","","","",""
"535","Bonaire, Sint Eustatius and Saba","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","NODATA","No data available","G","Global","","","","","",""
"543","Oceania (exc. Australia and New Zealand)","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","VLOWIMP","Very low level of implementation","G","Global","0",2017.0,"0","Country data","UN Environment",""
"543","Oceania (exc. Australia and New Zealand)","6","Ensure availability and sustainable management of water and sanitation for all","6.5","By 2030, implement integrated water resources management at all levels, including through transboundary cooperation as appropriate","6.5.1","Degree of integrated water resources management implementation (0-100)","1","ER_H2O_IWRMP","Proportion of countries by IWRM implementation category (%)","2019.Q1.G.01","PERCENT","Percentage","NODATA","No data available","G","Global","41.67",2017.0,"41.67","Country data","UN Environment",""
