"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Age_Code","Age_Desc","Sex_Code","Sex_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"DMA","-61.3493756","15.43391378","212","Dominica","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EST","25.84093481","58.68487172","233","Estonia","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRO","-7.122044325","62.21228119","234","Faroe Islands","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FLK","-58.75246778","-51.74562601","238","Falkland Islands (Malvinas)","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SGS","-36.90662765","-54.20736749","239","South Georgia and the South Sandwich Islands","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FJI","177.9660884","-17.83301566","242","Fiji","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FIN","23.308447","61.91586738","246","Finland","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALA","19.80945969","60.1544901","248","Åland Islands","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRA","2.457288129","46.62660861","250","France","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUF","-53.23619089","3.922673437","254","French Guiana","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PYF","-149.4052367","-17.67709294","258","French Polynesia","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATF","69.64849091","-49.6068576","260","French Southern Territories","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DEU","10.3806066","51.08862743","276","Germany","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIB","-5.347561686","36.13895036","292","Gibraltar","5","Achieve gender equality and empower all women and girls","5.3","Eliminate all harmful practices, such as child, early and forced marriage and female genital mutilation","5.3.1","Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18","1","SP_DYN_MRBF18","Proportion of women aged 20-24 years who were married or in a union before age 18 (%)","2019.Q1.G.01","20-24","20 to 24 years old","FEMALE","Female","G","Global","PER_MARW_20T24Y","% of married women aged 20-24 years","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
